file,n_articles,citations_total
../data/raw/145.jsonl.gz,0,0
../data/raw/146.jsonl.gz,0,0
../data/raw/147.jsonl.gz,0,0
../data/raw/14709.jsonl.gz,0,0
../data/raw/14710.jsonl.gz,0,0
../data/raw/14714.jsonl.gz,0,0
../data/raw/14717.jsonl.gz,0,0
../data/raw/14722.jsonl.gz,0,0
../data/raw/14726.jsonl.gz,0,0
../data/raw/14728.jsonl.gz,0,0
../data/raw/14731.jsonl.gz,0,0
../data/raw/14732.jsonl.gz,0,0
../data/raw/14734.jsonl.gz,0,0
../data/raw/14736.jsonl.gz,0,0
../data/raw/14738.jsonl.gz,0,0
../data/raw/14749.jsonl.gz,0,0
../data/raw/148.jsonl.gz,0,0
../data/raw/149.jsonl.gz,0,0
../data/raw/150.jsonl.gz,0,0
../data/raw/151.jsonl.gz,0,0
../data/raw/152.jsonl.gz,0,0
../data/raw/153.jsonl.gz,0,0
../data/raw/154.jsonl.gz,0,0
../data/raw/15473.jsonl.gz,0,0
../data/raw/15491.jsonl.gz,0,0
../data/raw/155.jsonl.gz,0,0
../data/raw/15541.jsonl.gz,0,0
../data/raw/15547.jsonl.gz,0,0
../data/raw/15548.jsonl.gz,0,0
../data/raw/15558.jsonl.gz,0,0
../data/raw/156.jsonl.gz,0,0
../data/raw/15633.jsonl.gz,0,0
../data/raw/15654.jsonl.gz,0,0
../data/raw/15661.jsonl.gz,0,0
../data/raw/15665.jsonl.gz,0,0
../data/raw/15666.jsonl.gz,0,0
../data/raw/15667.jsonl.gz,0,0
../data/raw/157.jsonl.gz,0,0
../data/raw/158.jsonl.gz,0,0
../data/raw/159.jsonl.gz,0,0
../data/raw/160.jsonl.gz,0,0
../data/raw/161.jsonl.gz,0,0
../data/raw/16109.jsonl.gz,0,0
../data/raw/162.jsonl.gz,0,0
../data/raw/163.jsonl.gz,0,0
../data/raw/164.jsonl.gz,0,0
../data/raw/165.jsonl.gz,0,0
../data/raw/166.jsonl.gz,0,0
../data/raw/167.jsonl.gz,0,0
../data/raw/168.jsonl.gz,0,0
../data/raw/16856.jsonl.gz,0,0
../data/raw/169.jsonl.gz,0,0
../data/raw/16981.jsonl.gz,0,0
../data/raw/170.jsonl.gz,0,0
../data/raw/17002.jsonl.gz,0,0
../data/raw/17014.jsonl.gz,0,0
../data/raw/171.jsonl.gz,0,0
../data/raw/172.jsonl.gz,0,0
../data/raw/173.jsonl.gz,0,0
../data/raw/174.jsonl.gz,0,0
../data/raw/175.jsonl.gz,0,0
../data/raw/176.jsonl.gz,0,0
../data/raw/177.jsonl.gz,0,0
../data/raw/178.jsonl.gz,0,0
../data/raw/17809.jsonl.gz,0,0
../data/raw/17818.jsonl.gz,0,0
../data/raw/179.jsonl.gz,0,0
../data/raw/17954.jsonl.gz,0,0
../data/raw/17967.jsonl.gz,0,0
../data/raw/180.jsonl.gz,0,0
../data/raw/181.jsonl.gz,0,0
../data/raw/182.jsonl.gz,0,0
../data/raw/183.jsonl.gz,0,0
../data/raw/184.jsonl.gz,0,0
../data/raw/185.jsonl.gz,0,0
../data/raw/18515.jsonl.gz,0,0
../data/raw/186.jsonl.gz,0,0
../data/raw/187.jsonl.gz,0,0
../data/raw/188.jsonl.gz,0,0
../data/raw/189.jsonl.gz,0,0
../data/raw/190.jsonl.gz,0,0
../data/raw/191.jsonl.gz,0,0
../data/raw/192.jsonl.gz,0,0
../data/raw/193.jsonl.gz,0,0
../data/raw/19357.jsonl.gz,0,0
../data/raw/19362.jsonl.gz,0,0
../data/raw/194.jsonl.gz,0,0
../data/raw/195.jsonl.gz,0,0
../data/raw/196.jsonl.gz,0,0
../data/raw/197.jsonl.gz,0,0
../data/raw/198.jsonl.gz,0,0
../data/raw/199.jsonl.gz,0,0
../data/raw/2.jsonl.gz,0,0
../data/raw/200.jsonl.gz,0,0
../data/raw/201.jsonl.gz,0,0
../data/raw/20161.jsonl.gz,0,0
../data/raw/20165.jsonl.gz,0,0
../data/raw/202.jsonl.gz,0,0
../data/raw/20237.jsonl.gz,0,0
../data/raw/203.jsonl.gz,0,0
../data/raw/20385.jsonl.gz,0,0
../data/raw/20387.jsonl.gz,0,0
../data/raw/20389.jsonl.gz,0,0
../data/raw/204.jsonl.gz,0,0
../data/raw/20431.jsonl.gz,0,0
../data/raw/20473.jsonl.gz,0,0
../data/raw/20477.jsonl.gz,0,0
../data/raw/20479.jsonl.gz,0,0
../data/raw/205.jsonl.gz,0,0
../data/raw/20514.jsonl.gz,0,0
../data/raw/20515.jsonl.gz,0,0
../data/raw/20580.jsonl.gz,0,0
../data/raw/20588.jsonl.gz,0,0
../data/raw/20589.jsonl.gz,0,0
../data/raw/20598.jsonl.gz,0,0
../data/raw/206.jsonl.gz,0,0
../data/raw/20603.jsonl.gz,0,0
../data/raw/20607.jsonl.gz,0,0
../data/raw/20660.jsonl.gz,0,0
../data/raw/20665.jsonl.gz,0,0
../data/raw/20668.jsonl.gz,0,0
../data/raw/20672.jsonl.gz,0,0
../data/raw/20673.jsonl.gz,0,0
../data/raw/20674.jsonl.gz,0,0
../data/raw/20676.jsonl.gz,0,0
../data/raw/207.jsonl.gz,0,0
../data/raw/20755.jsonl.gz,0,0
../data/raw/20759.jsonl.gz,0,0
../data/raw/20762.jsonl.gz,0,0
../data/raw/20763.jsonl.gz,0,0
../data/raw/20764.jsonl.gz,0,0
../data/raw/20767.jsonl.gz,0,0
../data/raw/208.jsonl.gz,0,0
../data/raw/20806.jsonl.gz,0,0
../data/raw/209.jsonl.gz,0,0
../data/raw/20915.jsonl.gz,0,0
../data/raw/20966.jsonl.gz,0,0
../data/raw/20967.jsonl.gz,0,0
../data/raw/20972.jsonl.gz,0,0
../data/raw/20978.jsonl.gz,0,0
../data/raw/20987.jsonl.gz,0,0
../data/raw/20995.jsonl.gz,0,0
../data/raw/210.jsonl.gz,0,0
../data/raw/21005.jsonl.gz,0,0
../data/raw/21046.jsonl.gz,0,0
../data/raw/21065.jsonl.gz,0,0
../data/raw/21082.jsonl.gz,0,0
../data/raw/21084.jsonl.gz,0,0
../data/raw/21098.jsonl.gz,0,0
../data/raw/211.jsonl.gz,0,0
../data/raw/21121.jsonl.gz,0,0
../data/raw/21142.jsonl.gz,0,0
../data/raw/21146.jsonl.gz,0,0
../data/raw/21147.jsonl.gz,0,0
../data/raw/21166.jsonl.gz,0,0
../data/raw/21175.jsonl.gz,0,0
../data/raw/21179.jsonl.gz,0,0
../data/raw/21180.jsonl.gz,0,0
../data/raw/21190.jsonl.gz,0,0
../data/raw/21191.jsonl.gz,0,0
../data/raw/21195.jsonl.gz,0,0
../data/raw/212.jsonl.gz,0,0
../data/raw/21207.jsonl.gz,0,0
../data/raw/21211.jsonl.gz,0,0
../data/raw/21214.jsonl.gz,0,0
../data/raw/21217.jsonl.gz,0,0
../data/raw/21218.jsonl.gz,0,0
../data/raw/21219.jsonl.gz,0,0
../data/raw/21220.jsonl.gz,0,0
../data/raw/21221.jsonl.gz,0,0
../data/raw/21222.jsonl.gz,0,0
../data/raw/21226.jsonl.gz,0,0
../data/raw/21231.jsonl.gz,0,0
../data/raw/21232.jsonl.gz,0,0
../data/raw/21234.jsonl.gz,0,0
../data/raw/21239.jsonl.gz,0,0
../data/raw/21252.jsonl.gz,0,0
../data/raw/21259.jsonl.gz,0,0
../data/raw/21286.jsonl.gz,0,0
../data/raw/21292.jsonl.gz,0,0
../data/raw/21298.jsonl.gz,0,0
../data/raw/21299.jsonl.gz,0,0
../data/raw/213.jsonl.gz,0,0
../data/raw/21322.jsonl.gz,0,0
../data/raw/21328.jsonl.gz,0,0
../data/raw/21329.jsonl.gz,0,0
../data/raw/21333.jsonl.gz,0,0
../data/raw/21343.jsonl.gz,0,0
../data/raw/21351.jsonl.gz,0,0
../data/raw/21352.jsonl.gz,0,0
../data/raw/21353.jsonl.gz,0,0
../data/raw/21358.jsonl.gz,0,0
../data/raw/21359.jsonl.gz,0,0
../data/raw/21363.jsonl.gz,0,0
../data/raw/21364.jsonl.gz,0,0
../data/raw/21365.jsonl.gz,0,0
../data/raw/21366.jsonl.gz,0,0
../data/raw/21367.jsonl.gz,0,0
../data/raw/21368.jsonl.gz,0,0
../data/raw/21369.jsonl.gz,0,0
../data/raw/21370.jsonl.gz,0,0
../data/raw/21371.jsonl.gz,0,0
../data/raw/21372.jsonl.gz,0,0
../data/raw/21373.jsonl.gz,0,0
../data/raw/21374.jsonl.gz,0,0
../data/raw/21375.jsonl.gz,0,0
../data/raw/21376.jsonl.gz,0,0
../data/raw/21377.jsonl.gz,0,0
../data/raw/21378.jsonl.gz,0,0
../data/raw/21384.jsonl.gz,0,0
../data/raw/21387.jsonl.gz,0,0
../data/raw/21394.jsonl.gz,0,0
../data/raw/21395.jsonl.gz,0,0
../data/raw/21396.jsonl.gz,0,0
../data/raw/21397.jsonl.gz,0,0
../data/raw/21398.jsonl.gz,0,0
../data/raw/21399.jsonl.gz,0,0
../data/raw/214.jsonl.gz,0,0
../data/raw/21400.jsonl.gz,0,0
../data/raw/21401.jsonl.gz,0,0
../data/raw/21404.jsonl.gz,0,0
../data/raw/21406.jsonl.gz,0,0
../data/raw/21408.jsonl.gz,0,0
../data/raw/21409.jsonl.gz,0,0
../data/raw/21410.jsonl.gz,0,0
../data/raw/21411.jsonl.gz,0,0
../data/raw/21413.jsonl.gz,0,0
../data/raw/21418.jsonl.gz,0,0
../data/raw/21426.jsonl.gz,0,0
../data/raw/21427.jsonl.gz,0,0
../data/raw/21429.jsonl.gz,0,0
../data/raw/21436.jsonl.gz,0,0
../data/raw/21438.jsonl.gz,0,0
../data/raw/21441.jsonl.gz,0,0
../data/raw/21450.jsonl.gz,0,0
../data/raw/21451.jsonl.gz,0,0
../data/raw/21452.jsonl.gz,0,0
../data/raw/21454.jsonl.gz,0,0
../data/raw/21456.jsonl.gz,0,0
../data/raw/21470.jsonl.gz,0,0
../data/raw/21471.jsonl.gz,0,0
../data/raw/21473.jsonl.gz,0,0
../data/raw/21474.jsonl.gz,0,0
../data/raw/21478.jsonl.gz,0,0
../data/raw/21483.jsonl.gz,0,0
../data/raw/21484.jsonl.gz,0,0
../data/raw/21487.jsonl.gz,0,0
../data/raw/21488.jsonl.gz,0,0
../data/raw/21491.jsonl.gz,0,0
../data/raw/21492.jsonl.gz,0,0
../data/raw/21498.jsonl.gz,0,0
../data/raw/215.jsonl.gz,0,0
../data/raw/21503.jsonl.gz,0,0
../data/raw/21506.jsonl.gz,0,0
../data/raw/21517.jsonl.gz,0,0
../data/raw/21533.jsonl.gz,0,0
../data/raw/21534.jsonl.gz,0,0
../data/raw/21535.jsonl.gz,0,0
../data/raw/21536.jsonl.gz,0,0
../data/raw/21539.jsonl.gz,0,0
../data/raw/21541.jsonl.gz,0,0
../data/raw/21543.jsonl.gz,0,0
../data/raw/21546.jsonl.gz,0,0
../data/raw/21547.jsonl.gz,0,0
../data/raw/21551.jsonl.gz,0,0
../data/raw/21556.jsonl.gz,0,0
../data/raw/21558.jsonl.gz,0,0
../data/raw/21559.jsonl.gz,0,0
../data/raw/21561.jsonl.gz,0,0
../data/raw/21562.jsonl.gz,0,0
../data/raw/21563.jsonl.gz,0,0
../data/raw/21566.jsonl.gz,0,0
../data/raw/21569.jsonl.gz,0,0
../data/raw/21572.jsonl.gz,0,0
../data/raw/21573.jsonl.gz,0,0
../data/raw/21575.jsonl.gz,0,0
../data/raw/21579.jsonl.gz,0,0
../data/raw/21580.jsonl.gz,0,0
../data/raw/21584.jsonl.gz,0,0
../data/raw/21585.jsonl.gz,0,0
../data/raw/21586.jsonl.gz,0,0
../data/raw/21587.jsonl.gz,0,0
../data/raw/21593.jsonl.gz,0,0
../data/raw/21595.jsonl.gz,0,0
../data/raw/21596.jsonl.gz,0,0
../data/raw/21597.jsonl.gz,0,0
../data/raw/21598.jsonl.gz,0,0
../data/raw/216.jsonl.gz,0,0
../data/raw/21600.jsonl.gz,0,0
../data/raw/21601.jsonl.gz,0,0
../data/raw/21603.jsonl.gz,0,0
../data/raw/21605.jsonl.gz,0,0
../data/raw/21609.jsonl.gz,0,0
../data/raw/21610.jsonl.gz,0,0
../data/raw/21611.jsonl.gz,0,0
../data/raw/21612.jsonl.gz,0,0
../data/raw/21620.jsonl.gz,0,0
../data/raw/21621.jsonl.gz,0,0
../data/raw/21622.jsonl.gz,0,0
../data/raw/21626.jsonl.gz,0,0
../data/raw/21627.jsonl.gz,0,0
../data/raw/21628.jsonl.gz,0,0
../data/raw/21629.jsonl.gz,0,0
../data/raw/21630.jsonl.gz,0,0
../data/raw/21632.jsonl.gz,0,0
../data/raw/21634.jsonl.gz,0,0
../data/raw/21635.jsonl.gz,0,0
../data/raw/21642.jsonl.gz,0,0
../data/raw/21644.jsonl.gz,0,0
../data/raw/21648.jsonl.gz,0,0
../data/raw/21649.jsonl.gz,0,0
../data/raw/21651.jsonl.gz,0,0
../data/raw/21654.jsonl.gz,0,0
../data/raw/21658.jsonl.gz,0,0
../data/raw/21659.jsonl.gz,0,0
../data/raw/21660.jsonl.gz,0,0
../data/raw/21664.jsonl.gz,0,0
../data/raw/21666.jsonl.gz,0,0
../data/raw/21668.jsonl.gz,0,0
../data/raw/21669.jsonl.gz,0,0
../data/raw/21671.jsonl.gz,0,0
../data/raw/21677.jsonl.gz,0,0
../data/raw/21681.jsonl.gz,0,0
../data/raw/21689.jsonl.gz,0,0
../data/raw/21690.jsonl.gz,0,0
../data/raw/21697.jsonl.gz,0,0
../data/raw/217.jsonl.gz,0,0
../data/raw/21703.jsonl.gz,0,0
../data/raw/21704.jsonl.gz,0,0
../data/raw/21706.jsonl.gz,0,0
../data/raw/21708.jsonl.gz,0,0
../data/raw/21709.jsonl.gz,0,0
../data/raw/21711.jsonl.gz,0,0
../data/raw/21714.jsonl.gz,0,0
../data/raw/21716.jsonl.gz,0,0
../data/raw/21720.jsonl.gz,0,0
../data/raw/21723.jsonl.gz,0,0
../data/raw/21725.jsonl.gz,0,0
../data/raw/21734.jsonl.gz,0,0
../data/raw/21735.jsonl.gz,0,0
../data/raw/21736.jsonl.gz,0,0
../data/raw/21739.jsonl.gz,0,0
../data/raw/21740.jsonl.gz,0,0
../data/raw/21741.jsonl.gz,0,0
../data/raw/21753.jsonl.gz,0,0
../data/raw/21754.jsonl.gz,0,0
../data/raw/21757.jsonl.gz,0,0
../data/raw/21758.jsonl.gz,0,0
../data/raw/21759.jsonl.gz,0,0
../data/raw/21763.jsonl.gz,0,0
../data/raw/21764.jsonl.gz,0,0
../data/raw/21766.jsonl.gz,0,0
../data/raw/21776.jsonl.gz,0,0
../data/raw/21779.jsonl.gz,0,0
../data/raw/21780.jsonl.gz,0,0
../data/raw/21781.jsonl.gz,0,0
../data/raw/21782.jsonl.gz,0,0
../data/raw/21783.jsonl.gz,0,0
../data/raw/21785.jsonl.gz,0,0
../data/raw/21788.jsonl.gz,0,0
../data/raw/21796.jsonl.gz,0,0
../data/raw/21797.jsonl.gz,0,0
../data/raw/21798.jsonl.gz,0,0
../data/raw/21799.jsonl.gz,0,0
../data/raw/218.jsonl.gz,0,0
../data/raw/21806.jsonl.gz,0,0
../data/raw/21810.jsonl.gz,0,0
../data/raw/21811.jsonl.gz,0,0
../data/raw/21813.jsonl.gz,0,0
../data/raw/21814.jsonl.gz,0,0
../data/raw/21815.jsonl.gz,0,0
../data/raw/21816.jsonl.gz,0,0
../data/raw/21817.jsonl.gz,0,0
../data/raw/21818.jsonl.gz,0,0
../data/raw/21819.jsonl.gz,0,0
../data/raw/21820.jsonl.gz,0,0
../data/raw/21824.jsonl.gz,0,0
../data/raw/21828.jsonl.gz,0,0
../data/raw/21829.jsonl.gz,0,0
../data/raw/21830.jsonl.gz,0,0
../data/raw/21831.jsonl.gz,0,0
../data/raw/21832.jsonl.gz,0,0
../data/raw/21833.jsonl.gz,0,0
../data/raw/21834.jsonl.gz,0,0
../data/raw/21835.jsonl.gz,0,0
../data/raw/21836.jsonl.gz,0,0
../data/raw/21837.jsonl.gz,0,0
../data/raw/21838.jsonl.gz,0,0
../data/raw/21842.jsonl.gz,0,0
../data/raw/21843.jsonl.gz,0,0
../data/raw/21844.jsonl.gz,0,0
../data/raw/21848.jsonl.gz,0,0
../data/raw/21850.jsonl.gz,0,0
../data/raw/21851.jsonl.gz,0,0
../data/raw/21853.jsonl.gz,0,0
../data/raw/21854.jsonl.gz,0,0
../data/raw/21855.jsonl.gz,0,0
../data/raw/21856.jsonl.gz,0,0
../data/raw/21858.jsonl.gz,0,0
../data/raw/21859.jsonl.gz,0,0
../data/raw/21861.jsonl.gz,0,0
../data/raw/21863.jsonl.gz,0,0
../data/raw/21864.jsonl.gz,0,0
../data/raw/21865.jsonl.gz,0,0
../data/raw/21867.jsonl.gz,0,0
../data/raw/21869.jsonl.gz,0,0
../data/raw/21870.jsonl.gz,0,0
../data/raw/21873.jsonl.gz,0,0
../data/raw/21875.jsonl.gz,0,0
../data/raw/21876.jsonl.gz,0,0
../data/raw/21878.jsonl.gz,0,0
../data/raw/21879.jsonl.gz,0,0
../data/raw/21880.jsonl.gz,0,0
../data/raw/21881.jsonl.gz,0,0
../data/raw/21882.jsonl.gz,0,0
../data/raw/21883.jsonl.gz,0,0
../data/raw/21885.jsonl.gz,0,0
../data/raw/21886.jsonl.gz,0,0
../data/raw/21888.jsonl.gz,0,0
../data/raw/21889.jsonl.gz,0,0
../data/raw/21890.jsonl.gz,0,0
../data/raw/21891.jsonl.gz,0,0
../data/raw/21892.jsonl.gz,0,0
../data/raw/21893.jsonl.gz,0,0
../data/raw/21894.jsonl.gz,0,0
../data/raw/21896.jsonl.gz,0,0
../data/raw/21898.jsonl.gz,0,0
../data/raw/21899.jsonl.gz,0,0
../data/raw/219.jsonl.gz,0,0
../data/raw/21901.jsonl.gz,0,0
../data/raw/21902.jsonl.gz,0,0
../data/raw/21903.jsonl.gz,0,0
../data/raw/21904.jsonl.gz,0,0
../data/raw/21905.jsonl.gz,0,0
../data/raw/21906.jsonl.gz,0,0
../data/raw/21907.jsonl.gz,0,0
../data/raw/21908.jsonl.gz,0,0
../data/raw/21909.jsonl.gz,0,0
../data/raw/21910.jsonl.gz,0,0
../data/raw/21911.jsonl.gz,0,0
../data/raw/21912.jsonl.gz,0,0
../data/raw/21916.jsonl.gz,0,0
../data/raw/21917.jsonl.gz,0,0
../data/raw/21918.jsonl.gz,0,0
