file,n_articles,citations_total
../data/raw/12541.jsonl.gz,25,319
../data/raw/12542.jsonl.gz,16,317
../data/raw/12543.jsonl.gz,34,156
../data/raw/12544.jsonl.gz,39,581
../data/raw/12545.jsonl.gz,31,689
../data/raw/12546.jsonl.gz,11,156
../data/raw/12547.jsonl.gz,18,265
../data/raw/12548.jsonl.gz,20,123
../data/raw/12549.jsonl.gz,37,276
../data/raw/1255.jsonl.gz,11,0
../data/raw/12550.jsonl.gz,35,373
../data/raw/12551.jsonl.gz,20,220
../data/raw/12552.jsonl.gz,35,531
../data/raw/12553.jsonl.gz,31,181
../data/raw/12554.jsonl.gz,64,1142
../data/raw/12555.jsonl.gz,73,871
../data/raw/12556.jsonl.gz,78,625
../data/raw/12557.jsonl.gz,64,346
../data/raw/12558.jsonl.gz,69,227
../data/raw/12559.jsonl.gz,58,395
../data/raw/1256.jsonl.gz,9,0
../data/raw/12560.jsonl.gz,44,324
../data/raw/12561.jsonl.gz,80,442
../data/raw/12562.jsonl.gz,36,279
../data/raw/12563.jsonl.gz,9,103
../data/raw/12564.jsonl.gz,44,541
../data/raw/12565.jsonl.gz,24,516
../data/raw/12566.jsonl.gz,41,437
../data/raw/12567.jsonl.gz,33,423
../data/raw/12568.jsonl.gz,46,780
../data/raw/12569.jsonl.gz,36,468
../data/raw/1257.jsonl.gz,11,0
../data/raw/12570.jsonl.gz,4,28
../data/raw/12571.jsonl.gz,6,38
../data/raw/12572.jsonl.gz,5,24
../data/raw/12573.jsonl.gz,11,174
../data/raw/12574.jsonl.gz,1,5
../data/raw/12575.jsonl.gz,13,326
../data/raw/12576.jsonl.gz,6,36
../data/raw/12577.jsonl.gz,22,285
../data/raw/12578.jsonl.gz,19,251
../data/raw/12579.jsonl.gz,19,211
../data/raw/1258.jsonl.gz,7,0
../data/raw/12580.jsonl.gz,10,115
../data/raw/12581.jsonl.gz,6,82
../data/raw/12582.jsonl.gz,16,381
../data/raw/12583.jsonl.gz,13,118
../data/raw/12584.jsonl.gz,39,616
../data/raw/12585.jsonl.gz,28,294
../data/raw/12586.jsonl.gz,26,350
../data/raw/12587.jsonl.gz,20,283
../data/raw/12588.jsonl.gz,16,358
../data/raw/12589.jsonl.gz,29,257
../data/raw/1259.jsonl.gz,12,0
../data/raw/12590.jsonl.gz,38,736
../data/raw/12591.jsonl.gz,45,669
../data/raw/12592.jsonl.gz,41,604
../data/raw/12593.jsonl.gz,35,333
../data/raw/12594.jsonl.gz,37,777
../data/raw/12595.jsonl.gz,34,502
../data/raw/12596.jsonl.gz,24,250
../data/raw/12597.jsonl.gz,18,239
../data/raw/12598.jsonl.gz,33,564
../data/raw/12599.jsonl.gz,26,86
../data/raw/126.jsonl.gz,0,0
../data/raw/1260.jsonl.gz,11,0
../data/raw/12600.jsonl.gz,26,172
../data/raw/12601.jsonl.gz,34,403
../data/raw/12602.jsonl.gz,32,783
../data/raw/12603.jsonl.gz,51,741
../data/raw/12604.jsonl.gz,43,294
../data/raw/12605.jsonl.gz,44,314
../data/raw/12606.jsonl.gz,38,915
../data/raw/12607.jsonl.gz,33,313
../data/raw/12608.jsonl.gz,50,347
../data/raw/12609.jsonl.gz,56,949
../data/raw/1261.jsonl.gz,32,4
../data/raw/12610.jsonl.gz,35,450
../data/raw/12611.jsonl.gz,37,403
../data/raw/12612.jsonl.gz,37,512
../data/raw/12613.jsonl.gz,2,28
../data/raw/12614.jsonl.gz,5,86
../data/raw/12615.jsonl.gz,6,193
../data/raw/12616.jsonl.gz,2,24
../data/raw/12617.jsonl.gz,1,16
../data/raw/12618.jsonl.gz,10,133
../data/raw/12619.jsonl.gz,11,233
../data/raw/1262.jsonl.gz,11,0
../data/raw/12620.jsonl.gz,3,24
../data/raw/12621.jsonl.gz,3,57
../data/raw/12622.jsonl.gz,8,104
../data/raw/12623.jsonl.gz,6,62
../data/raw/12624.jsonl.gz,13,117
../data/raw/12625.jsonl.gz,3,27
../data/raw/12626.jsonl.gz,6,50
../data/raw/12627.jsonl.gz,7,37
../data/raw/12628.jsonl.gz,8,151
../data/raw/12629.jsonl.gz,11,105
../data/raw/1263.jsonl.gz,26,0
../data/raw/12630.jsonl.gz,3,107
../data/raw/12631.jsonl.gz,1,5
../data/raw/12632.jsonl.gz,1,0
../data/raw/12633.jsonl.gz,5,88
../data/raw/12634.jsonl.gz,6,20
../data/raw/12635.jsonl.gz,4,100
../data/raw/12636.jsonl.gz,3,0
../data/raw/12637.jsonl.gz,3,15
../data/raw/12638.jsonl.gz,26,825
../data/raw/12639.jsonl.gz,38,776
../data/raw/1264.jsonl.gz,31,0
../data/raw/12640.jsonl.gz,30,335
../data/raw/12641.jsonl.gz,18,448
../data/raw/12642.jsonl.gz,26,376
../data/raw/12643.jsonl.gz,32,533
../data/raw/12644.jsonl.gz,31,463
../data/raw/12645.jsonl.gz,26,174
../data/raw/12646.jsonl.gz,49,475
../data/raw/12647.jsonl.gz,66,1118
../data/raw/12648.jsonl.gz,77,1154
../data/raw/12649.jsonl.gz,36,239
../data/raw/1265.jsonl.gz,23,0
../data/raw/12650.jsonl.gz,36,739
../data/raw/12651.jsonl.gz,30,359
../data/raw/12652.jsonl.gz,37,507
../data/raw/12653.jsonl.gz,47,1076
../data/raw/12654.jsonl.gz,24,265
../data/raw/12655.jsonl.gz,29,471
../data/raw/12656.jsonl.gz,27,144
../data/raw/12657.jsonl.gz,52,629
../data/raw/12658.jsonl.gz,38,430
../data/raw/12659.jsonl.gz,46,594
../data/raw/1266.jsonl.gz,14,3
../data/raw/12660.jsonl.gz,49,1085
../data/raw/12661.jsonl.gz,32,181
../data/raw/12662.jsonl.gz,45,542
../data/raw/12663.jsonl.gz,67,564
../data/raw/12664.jsonl.gz,27,517
../data/raw/12665.jsonl.gz,40,509
../data/raw/12666.jsonl.gz,30,154
../data/raw/12667.jsonl.gz,37,621
../data/raw/12668.jsonl.gz,51,909
../data/raw/12669.jsonl.gz,32,470
../data/raw/1267.jsonl.gz,18,0
../data/raw/12670.jsonl.gz,45,441
../data/raw/12671.jsonl.gz,40,367
../data/raw/12672.jsonl.gz,43,378
../data/raw/12673.jsonl.gz,40,444
../data/raw/12674.jsonl.gz,38,292
../data/raw/12675.jsonl.gz,38,387
../data/raw/12676.jsonl.gz,61,752
../data/raw/12677.jsonl.gz,40,808
../data/raw/12678.jsonl.gz,29,293
../data/raw/12679.jsonl.gz,30,240
../data/raw/1268.jsonl.gz,7,0
../data/raw/12680.jsonl.gz,34,329
../data/raw/12681.jsonl.gz,37,644
../data/raw/12682.jsonl.gz,40,451
../data/raw/12683.jsonl.gz,8,23
../data/raw/12684.jsonl.gz,2,13
../data/raw/12685.jsonl.gz,16,131
../data/raw/12686.jsonl.gz,34,475
../data/raw/12687.jsonl.gz,37,364
../data/raw/12688.jsonl.gz,23,306
../data/raw/12689.jsonl.gz,7,152
../data/raw/1269.jsonl.gz,30,0
../data/raw/12690.jsonl.gz,16,279
../data/raw/12691.jsonl.gz,16,428
../data/raw/12692.jsonl.gz,19,195
../data/raw/12693.jsonl.gz,15,59
../data/raw/12694.jsonl.gz,17,81
../data/raw/12695.jsonl.gz,30,392
../data/raw/12696.jsonl.gz,25,411
../data/raw/12697.jsonl.gz,46,437
../data/raw/12698.jsonl.gz,26,162
../data/raw/12699.jsonl.gz,43,595
../data/raw/127.jsonl.gz,0,0
../data/raw/1270.jsonl.gz,32,0
../data/raw/12700.jsonl.gz,32,256
../data/raw/12701.jsonl.gz,19,200
../data/raw/12702.jsonl.gz,37,587
../data/raw/12703.jsonl.gz,36,255
../data/raw/12704.jsonl.gz,53,603
../data/raw/12705.jsonl.gz,36,264
../data/raw/12706.jsonl.gz,54,866
../data/raw/12707.jsonl.gz,56,266
../data/raw/12708.jsonl.gz,135,556
../data/raw/12709.jsonl.gz,103,338
../data/raw/1271.jsonl.gz,24,1
../data/raw/12710.jsonl.gz,89,855
../data/raw/12711.jsonl.gz,130,1579
../data/raw/12712.jsonl.gz,59,573
../data/raw/12713.jsonl.gz,28,712
../data/raw/12714.jsonl.gz,39,518
../data/raw/12715.jsonl.gz,49,791
../data/raw/12716.jsonl.gz,59,851
../data/raw/12717.jsonl.gz,23,265
../data/raw/12718.jsonl.gz,30,236
../data/raw/12719.jsonl.gz,55,776
../data/raw/1272.jsonl.gz,20,0
../data/raw/12720.jsonl.gz,49,702
../data/raw/12721.jsonl.gz,34,314
../data/raw/12722.jsonl.gz,26,204
../data/raw/12723.jsonl.gz,28,780
../data/raw/12724.jsonl.gz,25,427
../data/raw/12725.jsonl.gz,25,392
../data/raw/12726.jsonl.gz,26,386
../data/raw/12727.jsonl.gz,42,782
../data/raw/12728.jsonl.gz,27,435
../data/raw/12729.jsonl.gz,14,98
../data/raw/1273.jsonl.gz,27,0
../data/raw/12730.jsonl.gz,9,116
../data/raw/12731.jsonl.gz,1,1
../data/raw/12732.jsonl.gz,28,389
../data/raw/12733.jsonl.gz,14,782
../data/raw/12734.jsonl.gz,11,83
../data/raw/12735.jsonl.gz,24,389
../data/raw/12736.jsonl.gz,29,659
../data/raw/12737.jsonl.gz,30,646
../data/raw/12738.jsonl.gz,25,381
../data/raw/12739.jsonl.gz,21,240
../data/raw/1274.jsonl.gz,19,0
../data/raw/12740.jsonl.gz,16,192
../data/raw/12741.jsonl.gz,34,555
../data/raw/12742.jsonl.gz,25,328
../data/raw/12743.jsonl.gz,45,566
../data/raw/12744.jsonl.gz,30,345
../data/raw/12745.jsonl.gz,24,290
../data/raw/12746.jsonl.gz,54,628
../data/raw/12747.jsonl.gz,59,1017
../data/raw/12748.jsonl.gz,65,778
../data/raw/12749.jsonl.gz,19,210
../data/raw/1275.jsonl.gz,32,0
../data/raw/12750.jsonl.gz,17,341
../data/raw/12751.jsonl.gz,17,239
../data/raw/12752.jsonl.gz,13,117
../data/raw/12753.jsonl.gz,44,730
../data/raw/12754.jsonl.gz,12,91
../data/raw/12755.jsonl.gz,20,500
../data/raw/12756.jsonl.gz,13,141
../data/raw/12757.jsonl.gz,23,561
../data/raw/12758.jsonl.gz,31,383
../data/raw/12759.jsonl.gz,44,758
../data/raw/1276.jsonl.gz,28,1
../data/raw/12760.jsonl.gz,26,281
../data/raw/12761.jsonl.gz,24,323
../data/raw/12762.jsonl.gz,26,708
../data/raw/12763.jsonl.gz,25,176
../data/raw/12764.jsonl.gz,31,532
../data/raw/12765.jsonl.gz,40,321
../data/raw/12766.jsonl.gz,31,294
../data/raw/12767.jsonl.gz,38,505
../data/raw/12768.jsonl.gz,27,318
../data/raw/12769.jsonl.gz,31,316
../data/raw/1277.jsonl.gz,26,3
../data/raw/12770.jsonl.gz,44,529
../data/raw/12771.jsonl.gz,45,596
../data/raw/12772.jsonl.gz,40,395
../data/raw/12773.jsonl.gz,22,205
../data/raw/12774.jsonl.gz,56,1047
../data/raw/12775.jsonl.gz,46,672
../data/raw/12776.jsonl.gz,34,619
../data/raw/12777.jsonl.gz,25,386
../data/raw/12778.jsonl.gz,21,313
../data/raw/12779.jsonl.gz,25,351
../data/raw/1278.jsonl.gz,26,1
../data/raw/12780.jsonl.gz,46,610
../data/raw/12781.jsonl.gz,44,568
../data/raw/12782.jsonl.gz,37,440
../data/raw/12783.jsonl.gz,32,487
../data/raw/12784.jsonl.gz,20,252
../data/raw/12785.jsonl.gz,35,563
../data/raw/12786.jsonl.gz,47,870
../data/raw/12787.jsonl.gz,53,731
../data/raw/12788.jsonl.gz,28,472
../data/raw/12789.jsonl.gz,15,102
../data/raw/1279.jsonl.gz,34,0
../data/raw/12790.jsonl.gz,45,691
../data/raw/12791.jsonl.gz,34,468
../data/raw/12792.jsonl.gz,36,497
../data/raw/12793.jsonl.gz,39,538
../data/raw/12794.jsonl.gz,30,317
../data/raw/12795.jsonl.gz,37,450
../data/raw/12796.jsonl.gz,46,568
../data/raw/12797.jsonl.gz,63,983
../data/raw/12798.jsonl.gz,52,451
../data/raw/12799.jsonl.gz,28,297
../data/raw/128.jsonl.gz,0,0
../data/raw/1280.jsonl.gz,44,2
../data/raw/12800.jsonl.gz,22,225
../data/raw/12801.jsonl.gz,9,74
../data/raw/12802.jsonl.gz,34,377
../data/raw/12803.jsonl.gz,27,988
../data/raw/12804.jsonl.gz,18,191
../data/raw/12805.jsonl.gz,24,475
../data/raw/12806.jsonl.gz,7,273
../data/raw/12807.jsonl.gz,13,142
../data/raw/12808.jsonl.gz,40,827
../data/raw/12809.jsonl.gz,21,485
../data/raw/1281.jsonl.gz,33,2
../data/raw/12810.jsonl.gz,23,290
../data/raw/12811.jsonl.gz,25,416
../data/raw/12812.jsonl.gz,21,270
../data/raw/12813.jsonl.gz,22,320
../data/raw/12814.jsonl.gz,36,576
../data/raw/12815.jsonl.gz,48,1034
../data/raw/12816.jsonl.gz,26,432
../data/raw/12817.jsonl.gz,22,229
../data/raw/12818.jsonl.gz,20,248
../data/raw/12819.jsonl.gz,19,191
../data/raw/1282.jsonl.gz,22,0
../data/raw/12820.jsonl.gz,41,573
../data/raw/12821.jsonl.gz,33,285
../data/raw/12822.jsonl.gz,48,273
../data/raw/12823.jsonl.gz,61,685
../data/raw/12824.jsonl.gz,64,1448
../data/raw/12825.jsonl.gz,50,600
../data/raw/12826.jsonl.gz,31,670
../data/raw/12827.jsonl.gz,13,89
../data/raw/12828.jsonl.gz,24,817
../data/raw/12829.jsonl.gz,36,252
../data/raw/1283.jsonl.gz,37,4
../data/raw/12830.jsonl.gz,37,625
../data/raw/12831.jsonl.gz,32,462
../data/raw/12832.jsonl.gz,26,442
../data/raw/12833.jsonl.gz,33,355
../data/raw/12834.jsonl.gz,33,306
../data/raw/12835.jsonl.gz,18,98
../data/raw/12836.jsonl.gz,62,954
../data/raw/12837.jsonl.gz,37,603
../data/raw/12838.jsonl.gz,26,183
../data/raw/12839.jsonl.gz,48,645
../data/raw/1284.jsonl.gz,17,0
../data/raw/12840.jsonl.gz,13,258
../data/raw/12841.jsonl.gz,21,145
../data/raw/12842.jsonl.gz,24,336
../data/raw/12843.jsonl.gz,22,322
../data/raw/12844.jsonl.gz,30,483
../data/raw/12845.jsonl.gz,27,412
../data/raw/12846.jsonl.gz,23,457
../data/raw/12847.jsonl.gz,17,369
../data/raw/12848.jsonl.gz,11,138
../data/raw/12849.jsonl.gz,14,174
../data/raw/1285.jsonl.gz,19,0
../data/raw/12850.jsonl.gz,40,694
../data/raw/12851.jsonl.gz,39,773
../data/raw/12852.jsonl.gz,43,495
../data/raw/12853.jsonl.gz,59,1179
../data/raw/12854.jsonl.gz,46,738
../data/raw/12855.jsonl.gz,36,521
../data/raw/12856.jsonl.gz,48,619
../data/raw/12857.jsonl.gz,33,662
../data/raw/12858.jsonl.gz,25,358
../data/raw/12859.jsonl.gz,37,718
../data/raw/1286.jsonl.gz,20,0
../data/raw/12860.jsonl.gz,43,513
../data/raw/12861.jsonl.gz,33,706
../data/raw/12862.jsonl.gz,41,778
../data/raw/12863.jsonl.gz,46,497
../data/raw/12864.jsonl.gz,54,621
../data/raw/12865.jsonl.gz,44,462
../data/raw/12866.jsonl.gz,40,446
../data/raw/12867.jsonl.gz,45,346
../data/raw/12868.jsonl.gz,49,609
../data/raw/12869.jsonl.gz,37,478
../data/raw/1287.jsonl.gz,17,0
../data/raw/12870.jsonl.gz,50,658
../data/raw/12871.jsonl.gz,35,341
../data/raw/12872.jsonl.gz,29,307
../data/raw/12873.jsonl.gz,32,617
../data/raw/12874.jsonl.gz,26,226
../data/raw/12875.jsonl.gz,21,340
../data/raw/12876.jsonl.gz,22,285
../data/raw/12877.jsonl.gz,37,527
../data/raw/12878.jsonl.gz,39,759
../data/raw/12879.jsonl.gz,19,141
../data/raw/1288.jsonl.gz,28,0
../data/raw/12880.jsonl.gz,37,680
../data/raw/12881.jsonl.gz,22,521
../data/raw/12882.jsonl.gz,29,282
../data/raw/12883.jsonl.gz,29,340
../data/raw/12884.jsonl.gz,40,791
../data/raw/12885.jsonl.gz,49,767
../data/raw/12886.jsonl.gz,46,500
../data/raw/12887.jsonl.gz,41,447
../data/raw/12888.jsonl.gz,32,400
../data/raw/12889.jsonl.gz,56,798
../data/raw/1289.jsonl.gz,21,0
../data/raw/12890.jsonl.gz,67,887
../data/raw/12891.jsonl.gz,37,879
../data/raw/12892.jsonl.gz,23,190
../data/raw/12893.jsonl.gz,45,548
../data/raw/12894.jsonl.gz,43,615
../data/raw/12895.jsonl.gz,72,1266
../data/raw/12896.jsonl.gz,78,2024
../data/raw/12897.jsonl.gz,33,433
../data/raw/12898.jsonl.gz,51,645
../data/raw/12899.jsonl.gz,34,1041
../data/raw/129.jsonl.gz,0,0
../data/raw/1290.jsonl.gz,23,1
../data/raw/12900.jsonl.gz,31,512
../data/raw/12901.jsonl.gz,23,458
../data/raw/12902.jsonl.gz,17,380
../data/raw/12903.jsonl.gz,30,364
../data/raw/12904.jsonl.gz,40,553
../data/raw/12905.jsonl.gz,26,548
../data/raw/12906.jsonl.gz,37,759
../data/raw/12907.jsonl.gz,20,205
../data/raw/12908.jsonl.gz,22,268
../data/raw/12909.jsonl.gz,21,222
../data/raw/1291.jsonl.gz,23,0
../data/raw/12910.jsonl.gz,48,583
../data/raw/12911.jsonl.gz,45,460
../data/raw/12912.jsonl.gz,32,366
../data/raw/12913.jsonl.gz,43,667
../data/raw/12914.jsonl.gz,49,457
../data/raw/12915.jsonl.gz,25,420
../data/raw/12916.jsonl.gz,25,316
../data/raw/12917.jsonl.gz,21,390
../data/raw/12918.jsonl.gz,10,124
../data/raw/12919.jsonl.gz,11,139
../data/raw/1292.jsonl.gz,31,0
../data/raw/12920.jsonl.gz,5,336
../data/raw/12921.jsonl.gz,7,141
../data/raw/12922.jsonl.gz,6,81
../data/raw/12923.jsonl.gz,22,389
../data/raw/12924.jsonl.gz,22,261
../data/raw/12925.jsonl.gz,15,134
../data/raw/12926.jsonl.gz,32,477
../data/raw/12927.jsonl.gz,10,73
../data/raw/12928.jsonl.gz,14,149
../data/raw/12929.jsonl.gz,23,255
../data/raw/1293.jsonl.gz,25,0
../data/raw/12930.jsonl.gz,24,459
../data/raw/12931.jsonl.gz,32,524
../data/raw/12932.jsonl.gz,39,571
../data/raw/12933.jsonl.gz,47,854
../data/raw/12934.jsonl.gz,40,498
../data/raw/12935.jsonl.gz,61,800
../data/raw/12936.jsonl.gz,43,822
../data/raw/12937.jsonl.gz,34,464
../data/raw/12938.jsonl.gz,68,728
../data/raw/12939.jsonl.gz,53,403
../data/raw/1294.jsonl.gz,15,0
../data/raw/12940.jsonl.gz,31,381
../data/raw/12941.jsonl.gz,48,568
../data/raw/12942.jsonl.gz,43,537
../data/raw/12943.jsonl.gz,46,472
../data/raw/12944.jsonl.gz,29,378
../data/raw/12945.jsonl.gz,40,904
../data/raw/12946.jsonl.gz,32,521
../data/raw/12947.jsonl.gz,34,399
../data/raw/12948.jsonl.gz,14,175
../data/raw/12949.jsonl.gz,20,234
../data/raw/1295.jsonl.gz,19,1
../data/raw/12950.jsonl.gz,15,281
../data/raw/12951.jsonl.gz,29,288
../data/raw/12952.jsonl.gz,11,236
../data/raw/12953.jsonl.gz,26,552
../data/raw/12954.jsonl.gz,9,120
../data/raw/12955.jsonl.gz,19,153
../data/raw/12956.jsonl.gz,22,337
../data/raw/12957.jsonl.gz,17,221
../data/raw/12958.jsonl.gz,16,106
../data/raw/12959.jsonl.gz,40,730
../data/raw/1296.jsonl.gz,17,0
../data/raw/12960.jsonl.gz,44,447
../data/raw/12961.jsonl.gz,41,781
../data/raw/12962.jsonl.gz,51,600
../data/raw/12963.jsonl.gz,40,877
../data/raw/12964.jsonl.gz,19,111
../data/raw/12965.jsonl.gz,57,915
../data/raw/12966.jsonl.gz,23,356
../data/raw/12967.jsonl.gz,31,348
../data/raw/12968.jsonl.gz,34,567
../data/raw/12969.jsonl.gz,30,252
../data/raw/1297.jsonl.gz,34,0
../data/raw/12970.jsonl.gz,32,478
../data/raw/12971.jsonl.gz,30,246
../data/raw/12972.jsonl.gz,30,340
../data/raw/12973.jsonl.gz,40,378
../data/raw/12974.jsonl.gz,31,523
../data/raw/12975.jsonl.gz,6,114
../data/raw/12976.jsonl.gz,35,463
../data/raw/12977.jsonl.gz,39,465
../data/raw/12978.jsonl.gz,48,410
../data/raw/12979.jsonl.gz,47,550
../data/raw/1298.jsonl.gz,13,0
../data/raw/12980.jsonl.gz,55,1317
../data/raw/12981.jsonl.gz,22,313
../data/raw/12982.jsonl.gz,19,260
../data/raw/12983.jsonl.gz,31,714
../data/raw/12984.jsonl.gz,36,349
../data/raw/12985.jsonl.gz,43,653
../data/raw/12986.jsonl.gz,31,448
../data/raw/12987.jsonl.gz,34,454
../data/raw/12988.jsonl.gz,36,483
../data/raw/12989.jsonl.gz,41,545
../data/raw/1299.jsonl.gz,42,0
../data/raw/12990.jsonl.gz,38,614
../data/raw/12991.jsonl.gz,33,240
../data/raw/12992.jsonl.gz,55,1336
../data/raw/12993.jsonl.gz,61,857
../data/raw/12994.jsonl.gz,40,469
../data/raw/12995.jsonl.gz,45,405
../data/raw/12996.jsonl.gz,32,595
../data/raw/12997.jsonl.gz,42,602
../data/raw/12998.jsonl.gz,51,592
../data/raw/12999.jsonl.gz,43,304
../data/raw/13.jsonl.gz,21,0
../data/raw/130.jsonl.gz,0,0
../data/raw/1300.jsonl.gz,25,2
../data/raw/13000.jsonl.gz,55,807
../data/raw/13001.jsonl.gz,50,462
../data/raw/13002.jsonl.gz,57,770
../data/raw/13003.jsonl.gz,39,590
../data/raw/13004.jsonl.gz,54,690
../data/raw/13005.jsonl.gz,44,428
../data/raw/13006.jsonl.gz,32,256
../data/raw/13007.jsonl.gz,31,720
../data/raw/13008.jsonl.gz,26,291
../data/raw/13009.jsonl.gz,24,270
../data/raw/1301.jsonl.gz,26,1
../data/raw/13010.jsonl.gz,31,350
../data/raw/13011.jsonl.gz,31,299
../data/raw/13012.jsonl.gz,24,175
../data/raw/13013.jsonl.gz,25,150
../data/raw/13014.jsonl.gz,27,183
../data/raw/13015.jsonl.gz,39,469
../data/raw/13016.jsonl.gz,44,639
../data/raw/13017.jsonl.gz,52,650
../data/raw/13018.jsonl.gz,38,625
../data/raw/13019.jsonl.gz,8,116
../data/raw/1302.jsonl.gz,26,0
../data/raw/13020.jsonl.gz,35,445
../data/raw/13021.jsonl.gz,33,556
../data/raw/13022.jsonl.gz,23,411
../data/raw/13023.jsonl.gz,22,108
../data/raw/13024.jsonl.gz,29,294
../data/raw/13025.jsonl.gz,25,495
../data/raw/13026.jsonl.gz,14,232
../data/raw/13027.jsonl.gz,13,230
../data/raw/13028.jsonl.gz,7,214
../data/raw/13029.jsonl.gz,9,165
../data/raw/1303.jsonl.gz,27,0
../data/raw/13030.jsonl.gz,10,97
../data/raw/13031.jsonl.gz,4,23
../data/raw/13032.jsonl.gz,31,352
../data/raw/13033.jsonl.gz,53,879
../data/raw/13034.jsonl.gz,69,867
../data/raw/13035.jsonl.gz,43,671
../data/raw/13036.jsonl.gz,39,310
../data/raw/13037.jsonl.gz,39,316
../data/raw/13038.jsonl.gz,19,222
../data/raw/13039.jsonl.gz,26,208
../data/raw/1304.jsonl.gz,32,1
../data/raw/13040.jsonl.gz,34,628
../data/raw/13041.jsonl.gz,24,452
../data/raw/13042.jsonl.gz,19,260
../data/raw/13043.jsonl.gz,25,244
../data/raw/13044.jsonl.gz,18,164
../data/raw/13045.jsonl.gz,30,450
../data/raw/13046.jsonl.gz,57,666
../data/raw/13047.jsonl.gz,35,553
../data/raw/13048.jsonl.gz,45,521
../data/raw/13049.jsonl.gz,41,387
../data/raw/1305.jsonl.gz,20,1
../data/raw/13050.jsonl.gz,59,501
../data/raw/13051.jsonl.gz,27,398
../data/raw/13052.jsonl.gz,34,263
../data/raw/13053.jsonl.gz,29,576
../data/raw/13054.jsonl.gz,34,484
../data/raw/13055.jsonl.gz,64,1050
../data/raw/13056.jsonl.gz,41,670
../data/raw/13057.jsonl.gz,23,266
../data/raw/13058.jsonl.gz,65,997
../data/raw/13059.jsonl.gz,36,546
../data/raw/1306.jsonl.gz,40,2
../data/raw/13060.jsonl.gz,39,509
../data/raw/13061.jsonl.gz,60,1016
../data/raw/13062.jsonl.gz,41,404
../data/raw/13063.jsonl.gz,29,374
../data/raw/13064.jsonl.gz,19,140
../data/raw/13065.jsonl.gz,23,423
../data/raw/13066.jsonl.gz,16,258
../data/raw/13067.jsonl.gz,24,255
../data/raw/13068.jsonl.gz,31,460
../data/raw/13069.jsonl.gz,62,701
../data/raw/1307.jsonl.gz,18,1
../data/raw/13070.jsonl.gz,38,426
../data/raw/13071.jsonl.gz,52,372
../data/raw/13072.jsonl.gz,70,9201
../data/raw/13073.jsonl.gz,43,414
../data/raw/13074.jsonl.gz,75,1196
../data/raw/13075.jsonl.gz,30,775
../data/raw/13076.jsonl.gz,41,842
../data/raw/13077.jsonl.gz,39,734
../data/raw/13078.jsonl.gz,36,664
../data/raw/13079.jsonl.gz,33,392
../data/raw/1308.jsonl.gz,47,0
../data/raw/13080.jsonl.gz,22,438
../data/raw/13081.jsonl.gz,21,271
../data/raw/13082.jsonl.gz,40,378
../data/raw/13083.jsonl.gz,44,453
../data/raw/13084.jsonl.gz,51,843
../data/raw/13085.jsonl.gz,48,688
../data/raw/13086.jsonl.gz,21,339
../data/raw/13087.jsonl.gz,29,430
../data/raw/13088.jsonl.gz,26,264
../data/raw/13089.jsonl.gz,24,443
../data/raw/1309.jsonl.gz,45,2
../data/raw/13090.jsonl.gz,40,685
../data/raw/13091.jsonl.gz,31,437
../data/raw/13092.jsonl.gz,40,1245
../data/raw/13093.jsonl.gz,24,513
../data/raw/13094.jsonl.gz,21,123
../data/raw/13095.jsonl.gz,54,776
../data/raw/13096.jsonl.gz,40,451
../data/raw/13097.jsonl.gz,40,358
../data/raw/13098.jsonl.gz,52,1115
../data/raw/13099.jsonl.gz,41,376
../data/raw/131.jsonl.gz,0,0
../data/raw/1310.jsonl.gz,47,1
../data/raw/13100.jsonl.gz,40,142
../data/raw/13101.jsonl.gz,44,412
../data/raw/13102.jsonl.gz,9,199
../data/raw/13103.jsonl.gz,29,439
../data/raw/13104.jsonl.gz,28,351
../data/raw/13105.jsonl.gz,18,305
../data/raw/13106.jsonl.gz,14,36
../data/raw/13107.jsonl.gz,27,188
../data/raw/13108.jsonl.gz,24,227
../data/raw/13109.jsonl.gz,34,539
../data/raw/1311.jsonl.gz,37,0
../data/raw/13110.jsonl.gz,31,369
../data/raw/13111.jsonl.gz,19,291
../data/raw/13112.jsonl.gz,27,415
../data/raw/13113.jsonl.gz,33,434
../data/raw/13114.jsonl.gz,30,489
../data/raw/13115.jsonl.gz,31,542
../data/raw/13116.jsonl.gz,33,317
../data/raw/13117.jsonl.gz,37,382
../data/raw/13118.jsonl.gz,52,791
../data/raw/13119.jsonl.gz,53,429
../data/raw/1312.jsonl.gz,23,0
../data/raw/13120.jsonl.gz,31,333
../data/raw/13121.jsonl.gz,10,196
../data/raw/13122.jsonl.gz,17,262
../data/raw/13123.jsonl.gz,24,310
../data/raw/13124.jsonl.gz,32,384
../data/raw/13125.jsonl.gz,31,243
../data/raw/13126.jsonl.gz,28,568
../data/raw/13127.jsonl.gz,30,654
../data/raw/13128.jsonl.gz,40,282
../data/raw/13129.jsonl.gz,25,302
../data/raw/1313.jsonl.gz,31,0
../data/raw/13130.jsonl.gz,28,230
../data/raw/13131.jsonl.gz,29,788
../data/raw/13132.jsonl.gz,32,650
../data/raw/13133.jsonl.gz,44,556
../data/raw/13134.jsonl.gz,39,758
../data/raw/13135.jsonl.gz,27,286
../data/raw/13136.jsonl.gz,20,275
../data/raw/13137.jsonl.gz,30,490
../data/raw/13138.jsonl.gz,46,627
../data/raw/13139.jsonl.gz,25,375
