pid,ing_c,outg_c,ID_c,group,story,bef_aft,storynum,resptype,rating
28,0.19013333,-0.266266663,0.456400033,ingrp,neg,after,11,howbad,0.744
28,0.19013333,-0.266266663,0.456400033,ingrp,neg,after,12,howbad,0.478
28,0.19013333,-0.266266663,0.456400033,outgrp,pos,before,13,howbad,0.162
28,0.19013333,-0.266266663,0.456400033,ingrp,pos,before,14,howbad,0.108
28,0.19013333,-0.266266663,0.456400033,ingrp,pos,before,15,howbad,0.26
28,0.19013333,-0.266266663,0.456400033,outgrp,pos,before,16,howbad,0.278
28,0.19013333,-0.266266663,0.456400033,ingrp,pos,before,17,howbad,0.148
28,0.19013333,-0.266266663,0.456400033,outgrp,pos,before,18,howbad,0.434
28,0.19013333,-0.266266663,0.456400033,ingrp,pos,after,19,howbad,0.102
28,0.19013333,-0.266266663,0.456400033,outgrp,pos,after,20,howbad,0.29
28,0.19013333,-0.266266663,0.456400033,ingrp,pos,after,21,howbad,0.306
28,0.19013333,-0.266266663,0.456400033,outgrp,pos,after,22,howbad,0.406
28,0.19013333,-0.266266663,0.456400033,outgrp,pos,after,23,howbad,0.396
28,0.19013333,-0.266266663,0.456400033,ingrp,pos,after,24,howbad,0.354
29,-0.131200003,-0.09093333,-0.040266633,ingrp,neg,before,1,howbad,0.428
29,-0.131200003,-0.09093333,-0.040266633,ingrp,neg,before,2,howbad,0.392
29,-0.131200003,-0.09093333,-0.040266633,ingrp,neg,before,3,howbad,0.572
29,-0.131200003,-0.09093333,-0.040266633,outgrp,neg,before,4,howbad,0.45
29,-0.131200003,-0.09093333,-0.040266633,outgrp,neg,before,5,howbad,0.57
29,-0.131200003,-0.09093333,-0.040266633,outgrp,neg,before,6,howbad,0.566
29,-0.131200003,-0.09093333,-0.040266633,outgrp,neg,after,7,howbad,0.58
29,-0.131200003,-0.09093333,-0.040266633,outgrp,neg,after,8,howbad,0.56
29,-0.131200003,-0.09093333,-0.040266633,ingrp,neg,after,9,howbad,0.596
29,-0.131200003,-0.09093333,-0.040266633,outgrp,neg,after,10,howbad,0.58
29,-0.131200003,-0.09093333,-0.040266633,ingrp,neg,after,11,howbad,0.56
29,-0.131200003,-0.09093333,-0.040266633,ingrp,neg,after,12,howbad,0.554
29,-0.131200003,-0.09093333,-0.040266633,ingrp,pos,before,13,howbad,0.572
29,-0.131200003,-0.09093333,-0.040266633,outgrp,pos,before,14,howbad,0.018
29,-0.131200003,-0.09093333,-0.040266633,ingrp,pos,before,15,howbad,0.024
29,-0.131200003,-0.09093333,-0.040266633,ingrp,pos,before,16,howbad,0.398
29,-0.131200003,-0.09093333,-0.040266633,outgrp,pos,before,17,howbad,0.02
29,-0.131200003,-0.09093333,-0.040266633,outgrp,pos,before,18,howbad,0.054
29,-0.131200003,-0.09093333,-0.040266633,ingrp,pos,after,19,howbad,0.06
29,-0.131200003,-0.09093333,-0.040266633,outgrp,pos,after,20,howbad,0.05
29,-0.131200003,-0.09093333,-0.040266633,outgrp,pos,after,21,howbad,0.022
29,-0.131200003,-0.09093333,-0.040266633,ingrp,pos,after,22,howbad,0.352
29,-0.131200003,-0.09093333,-0.040266633,ingrp,pos,after,23,howbad,0.038
29,-0.131200003,-0.09093333,-0.040266633,outgrp,pos,after,24,howbad,0.044
30,0.295466663,-0.36893333,0.664400033,ingrp,neg,before,1,howbad,0.618
30,0.295466663,-0.36893333,0.664400033,outgrp,neg,before,2,howbad,0.006
30,0.295466663,-0.36893333,0.664400033,outgrp,neg,before,3,howbad,0
30,0.295466663,-0.36893333,0.664400033,ingrp,neg,before,4,howbad,1
30,0.295466663,-0.36893333,0.664400033,ingrp,neg,before,5,howbad,0.896
30,0.295466663,-0.36893333,0.664400033,outgrp,neg,before,6,howbad,0.628
30,0.295466663,-0.36893333,0.664400033,outgrp,neg,after,7,howbad,0
30,0.295466663,-0.36893333,0.664400033,ingrp,neg,after,8,howbad,0
30,0.295466663,-0.36893333,0.664400033,ingrp,neg,after,9,howbad,0.84
30,0.295466663,-0.36893333,0.664400033,outgrp,neg,after,10,howbad,0.644
30,0.295466663,-0.36893333,0.664400033,outgrp,neg,after,11,howbad,0.618
30,0.295466663,-0.36893333,0.664400033,ingrp,neg,after,12,howbad,0.718
30,0.295466663,-0.36893333,0.664400033,outgrp,pos,before,13,howbad,0.706
30,0.295466663,-0.36893333,0.664400033,ingrp,pos,before,14,howbad,0.248
30,0.295466663,-0.36893333,0.664400033,outgrp,pos,before,15,howbad,0.154
30,0.295466663,-0.36893333,0.664400033,ingrp,pos,before,16,howbad,0
30,0.295466663,-0.36893333,0.664400033,outgrp,pos,before,17,howbad,0
30,0.295466663,-0.36893333,0.664400033,ingrp,pos,before,18,howbad,0
30,0.295466663,-0.36893333,0.664400033,ingrp,pos,after,19,howbad,0
30,0.295466663,-0.36893333,0.664400033,outgrp,pos,after,20,howbad,0.798
30,0.295466663,-0.36893333,0.664400033,ingrp,pos,after,21,howbad,0
30,0.295466663,-0.36893333,0.664400033,outgrp,pos,after,22,howbad,0
30,0.295466663,-0.36893333,0.664400033,ingrp,pos,after,23,howbad,0
30,0.295466663,-0.36893333,0.664400033,outgrp,pos,after,24,howbad,0.61
32,-0.147200003,-0.068266663,-0.0789333,outgrp,neg,before,1,howbad,0.342
32,-0.147200003,-0.068266663,-0.0789333,outgrp,neg,before,2,howbad,0.048
32,-0.147200003,-0.068266663,-0.0789333,ingrp,neg,before,3,howbad,0.154
32,-0.147200003,-0.068266663,-0.0789333,outgrp,neg,before,4,howbad,0.032
32,-0.147200003,-0.068266663,-0.0789333,ingrp,neg,before,5,howbad,0.022
32,-0.147200003,-0.068266663,-0.0789333,ingrp,neg,before,6,howbad,0.274
32,-0.147200003,-0.068266663,-0.0789333,outgrp,neg,after,7,howbad,0.366
32,-0.147200003,-0.068266663,-0.0789333,outgrp,neg,after,8,howbad,0
32,-0.147200003,-0.068266663,-0.0789333,outgrp,neg,after,9,howbad,0.014
32,-0.147200003,-0.068266663,-0.0789333,ingrp,neg,after,10,howbad,0.108
32,-0.147200003,-0.068266663,-0.0789333,ingrp,neg,after,11,howbad,0.24
32,-0.147200003,-0.068266663,-0.0789333,ingrp,neg,after,12,howbad,0.304
32,-0.147200003,-0.068266663,-0.0789333,outgrp,pos,before,13,howbad,0.072
32,-0.147200003,-0.068266663,-0.0789333,ingrp,pos,before,14,howbad,0
32,-0.147200003,-0.068266663,-0.0789333,outgrp,pos,before,15,howbad,0.042
32,-0.147200003,-0.068266663,-0.0789333,outgrp,pos,before,16,howbad,0.044
32,-0.147200003,-0.068266663,-0.0789333,ingrp,pos,before,17,howbad,0
32,-0.147200003,-0.068266663,-0.0789333,ingrp,pos,before,18,howbad,0.026
32,-0.147200003,-0.068266663,-0.0789333,ingrp,pos,after,19,howbad,0
32,-0.147200003,-0.068266663,-0.0789333,ingrp,pos,after,20,howbad,0.028
32,-0.147200003,-0.068266663,-0.0789333,outgrp,pos,after,21,howbad,0.022
32,-0.147200003,-0.068266663,-0.0789333,outgrp,pos,after,22,howbad,0.12
32,-0.147200003,-0.068266663,-0.0789333,ingrp,pos,after,23,howbad,0.014
32,-0.147200003,-0.068266663,-0.0789333,outgrp,pos,after,24,howbad,0
33,-0.144533337,0.148400003,-0.2929333,outgrp,neg,before,1,howbad,0.186
33,-0.144533337,0.148400003,-0.2929333,ingrp,neg,before,2,howbad,0.35
33,-0.144533337,0.148400003,-0.2929333,outgrp,neg,before,3,howbad,0.582
33,-0.144533337,0.148400003,-0.2929333,outgrp,neg,before,4,howbad,0.602
33,-0.144533337,0.148400003,-0.2929333,ingrp,neg,before,5,howbad,0.516
33,-0.144533337,0.148400003,-0.2929333,ingrp,neg,before,6,howbad,0.412
33,-0.144533337,0.148400003,-0.2929333,outgrp,neg,after,7,howbad,0.576
33,-0.144533337,0.148400003,-0.2929333,ingrp,neg,after,8,howbad,0.534
33,-0.144533337,0.148400003,-0.2929333,ingrp,neg,after,9,howbad,0.588
33,-0.144533337,0.148400003,-0.2929333,outgrp,neg,after,10,howbad,0.55
33,-0.144533337,0.148400003,-0.2929333,outgrp,neg,after,11,howbad,0.572
33,-0.144533337,0.148400003,-0.2929333,ingrp,neg,after,12,howbad,0.548
33,-0.144533337,0.148400003,-0.2929333,ingrp,pos,before,13,howbad,0.19
33,-0.144533337,0.148400003,-0.2929333,outgrp,pos,before,14,howbad,0.124
33,-0.144533337,0.148400003,-0.2929333,outgrp,pos,before,15,howbad,0.224
33,-0.144533337,0.148400003,-0.2929333,ingrp,pos,before,16,howbad,0.028
33,-0.144533337,0.148400003,-0.2929333,outgrp,pos,before,17,howbad,0.09
33,-0.144533337,0.148400003,-0.2929333,ingrp,pos,before,18,howbad,0.168
33,-0.144533337,0.148400003,-0.2929333,outgrp,pos,after,19,howbad,0.342
33,-0.144533337,0.148400003,-0.2929333,outgrp,pos,after,20,howbad,0.392
33,-0.144533337,0.148400003,-0.2929333,ingrp,pos,after,21,howbad,0.444
33,-0.144533337,0.148400003,-0.2929333,ingrp,pos,after,22,howbad,0.348
33,-0.144533337,0.148400003,-0.2929333,ingrp,pos,after,23,howbad,0.284
33,-0.144533337,0.148400003,-0.2929333,outgrp,pos,after,24,howbad,0.286
34,0.144799997,0.170400003,-0.025599967,outgrp,neg,before,1,howbad,0.59
34,0.144799997,0.170400003,-0.025599967,outgrp,neg,before,2,howbad,0.638
34,0.144799997,0.170400003,-0.025599967,ingrp,neg,before,3,howbad,0.844
34,0.144799997,0.170400003,-0.025599967,outgrp,neg,before,4,howbad,0.576
34,0.144799997,0.170400003,-0.025599967,ingrp,neg,before,5,howbad,0.208
34,0.144799997,0.170400003,-0.025599967,ingrp,neg,before,6,howbad,0.754
34,0.144799997,0.170400003,-0.025599967,ingrp,neg,after,7,howbad,0.592
34,0.144799997,0.170400003,-0.025599967,outgrp,neg,after,8,howbad,0.594
34,0.144799997,0.170400003,-0.025599967,ingrp,neg,after,9,howbad,0.602
34,0.144799997,0.170400003,-0.025599967,ingrp,neg,after,10,howbad,0.138
34,0.144799997,0.170400003,-0.025599967,outgrp,neg,after,11,howbad,0.644
34,0.144799997,0.170400003,-0.025599967,outgrp,neg,after,12,howbad,0.584
34,0.144799997,0.170400003,-0.025599967,outgrp,pos,before,13,howbad,0
34,0.144799997,0.170400003,-0.025599967,ingrp,pos,before,14,howbad,0
34,0.144799997,0.170400003,-0.025599967,outgrp,pos,before,15,howbad,0.004
34,0.144799997,0.170400003,-0.025599967,outgrp,pos,before,16,howbad,0.008
34,0.144799997,0.170400003,-0.025599967,ingrp,pos,before,17,howbad,0
34,0.144799997,0.170400003,-0.025599967,ingrp,pos,before,18,howbad,0.032
34,0.144799997,0.170400003,-0.025599967,outgrp,pos,after,19,howbad,0.008
34,0.144799997,0.170400003,-0.025599967,ingrp,pos,after,20,howbad,0.002
34,0.144799997,0.170400003,-0.025599967,outgrp,pos,after,21,howbad,0
34,0.144799997,0.170400003,-0.025599967,outgrp,pos,after,22,howbad,0.432
34,0.144799997,0.170400003,-0.025599967,ingrp,pos,after,23,howbad,0
34,0.144799997,0.170400003,-0.025599967,ingrp,pos,after,24,howbad,0.002
36,-0.69586667,-0.40493333,-0.2909333,outgrp,neg,before,1,howbad,0.008
36,-0.69586667,-0.40493333,-0.2909333,ingrp,neg,before,2,howbad,0.168
36,-0.69586667,-0.40493333,-0.2909333,outgrp,neg,before,3,howbad,0.128
36,-0.69586667,-0.40493333,-0.2909333,outgrp,neg,before,4,howbad,0.004
36,-0.69586667,-0.40493333,-0.2909333,ingrp,neg,before,5,howbad,0.628
36,-0.69586667,-0.40493333,-0.2909333,ingrp,neg,before,6,howbad,0.308
36,-0.69586667,-0.40493333,-0.2909333,ingrp,neg,after,7,howbad,0.332
36,-0.69586667,-0.40493333,-0.2909333,outgrp,neg,after,8,howbad,0.594
36,-0.69586667,-0.40493333,-0.2909333,outgrp,neg,after,9,howbad,0.418
36,-0.69586667,-0.40493333,-0.2909333,ingrp,neg,after,10,howbad,0.612
36,-0.69586667,-0.40493333,-0.2909333,outgrp,neg,after,11,howbad,0.596
36,-0.69586667,-0.40493333,-0.2909333,ingrp,neg,after,12,howbad,0.552
36,-0.69586667,-0.40493333,-0.2909333,ingrp,pos,before,13,howbad,0.272
36,-0.69586667,-0.40493333,-0.2909333,outgrp,pos,before,14,howbad,0.224
36,-0.69586667,-0.40493333,-0.2909333,ingrp,pos,before,15,howbad,0.182
36,-0.69586667,-0.40493333,-0.2909333,outgrp,pos,before,16,howbad,0.198
36,-0.69586667,-0.40493333,-0.2909333,ingrp,pos,before,17,howbad,0.182
36,-0.69586667,-0.40493333,-0.2909333,outgrp,pos,before,18,howbad,0.208
36,-0.69586667,-0.40493333,-0.2909333,ingrp,pos,after,19,howbad,0.308
36,-0.69586667,-0.40493333,-0.2909333,ingrp,pos,after,20,howbad,0.308
36,-0.69586667,-0.40493333,-0.2909333,outgrp,pos,after,21,howbad,0.226
36,-0.69586667,-0.40493333,-0.2909333,ingrp,pos,after,22,howbad,0.322
36,-0.69586667,-0.40493333,-0.2909333,outgrp,pos,after,23,howbad,0.356
36,-0.69586667,-0.40493333,-0.2909333,outgrp,pos,after,24,howbad,0.338
37,0.29813333,0.097733337,0.200400033,outgrp,neg,before,1,howbad,0.832
37,0.29813333,0.097733337,0.200400033,ingrp,neg,before,2,howbad,1
37,0.29813333,0.097733337,0.200400033,outgrp,neg,before,3,howbad,0.832
37,0.29813333,0.097733337,0.200400033,ingrp,neg,before,4,howbad,1
37,0.29813333,0.097733337,0.200400033,ingrp,neg,before,5,howbad,0.922
37,0.29813333,0.097733337,0.200400033,outgrp,neg,before,6,howbad,0.898
37,0.29813333,0.097733337,0.200400033,outgrp,neg,after,7,howbad,1
37,0.29813333,0.097733337,0.200400033,outgrp,neg,after,8,howbad,1
37,0.29813333,0.097733337,0.200400033,ingrp,neg,after,9,howbad,1
37,0.29813333,0.097733337,0.200400033,ingrp,neg,after,10,howbad,1
37,0.29813333,0.097733337,0.200400033,outgrp,neg,after,11,howbad,0.636
37,0.29813333,0.097733337,0.200400033,ingrp,neg,after,12,howbad,1
37,0.29813333,0.097733337,0.200400033,ingrp,pos,before,13,howbad,0
37,0.29813333,0.097733337,0.200400033,ingrp,pos,before,14,howbad,0.006
37,0.29813333,0.097733337,0.200400033,ingrp,pos,before,15,howbad,0.028
37,0.29813333,0.097733337,0.200400033,outgrp,pos,before,16,howbad,0.096
37,0.29813333,0.097733337,0.200400033,outgrp,pos,before,17,howbad,0
37,0.29813333,0.097733337,0.200400033,outgrp,pos,before,18,howbad,0.31
37,0.29813333,0.097733337,0.200400033,ingrp,pos,after,19,howbad,0.848
37,0.29813333,0.097733337,0.200400033,outgrp,pos,after,20,howbad,0
37,0.29813333,0.097733337,0.200400033,ingrp,pos,after,21,howbad,0.104
37,0.29813333,0.097733337,0.200400033,outgrp,pos,after,22,howbad,0
37,0.29813333,0.097733337,0.200400033,ingrp,pos,after,23,howbad,0
37,0.29813333,0.097733337,0.200400033,outgrp,pos,after,24,howbad,0
38,0.054799997,0.032400003,0.022400033,outgrp,neg,before,1,howbad,0.784
38,0.054799997,0.032400003,0.022400033,ingrp,neg,before,2,howbad,0.798
38,0.054799997,0.032400003,0.022400033,outgrp,neg,before,3,howbad,0.618
38,0.054799997,0.032400003,0.022400033,outgrp,neg,before,4,howbad,0.72
38,0.054799997,0.032400003,0.022400033,ingrp,neg,before,5,howbad,0.652
38,0.054799997,0.032400003,0.022400033,ingrp,neg,before,6,howbad,0.82
38,0.054799997,0.032400003,0.022400033,outgrp,neg,after,7,howbad,0.638
38,0.054799997,0.032400003,0.022400033,ingrp,neg,after,8,howbad,0.724
38,0.054799997,0.032400003,0.022400033,ingrp,neg,after,9,howbad,0.754
38,0.054799997,0.032400003,0.022400033,ingrp,neg,after,10,howbad,0.72
38,0.054799997,0.032400003,0.022400033,outgrp,neg,after,11,howbad,0.56
38,0.054799997,0.032400003,0.022400033,outgrp,neg,after,12,howbad,0.672
38,0.054799997,0.032400003,0.022400033,outgrp,pos,before,13,howbad,0.292
38,0.054799997,0.032400003,0.022400033,ingrp,pos,before,14,howbad,0.372
38,0.054799997,0.032400003,0.022400033,outgrp,pos,before,15,howbad,0.376
38,0.054799997,0.032400003,0.022400033,ingrp,pos,before,16,howbad,0.37
38,0.054799997,0.032400003,0.022400033,outgrp,pos,before,17,howbad,0.42
38,0.054799997,0.032400003,0.022400033,ingrp,pos,before,18,howbad,0.302
38,0.054799997,0.032400003,0.022400033,outgrp,pos,after,19,howbad,0.34
38,0.054799997,0.032400003,0.022400033,ingrp,pos,after,20,howbad,0.286
38,0.054799997,0.032400003,0.022400033,outgrp,pos,after,21,howbad,0.394
38,0.054799997,0.032400003,0.022400033,outgrp,pos,after,22,howbad,0.448
38,0.054799997,0.032400003,0.022400033,ingrp,pos,after,23,howbad,0.374
38,0.054799997,0.032400003,0.022400033,ingrp,pos,after,24,howbad,0.442
39,-0.04586667,0.068400003,-0.114266633,ingrp,neg,before,1,howbad,1
39,-0.04586667,0.068400003,-0.114266633,ingrp,neg,before,2,howbad,0.668
39,-0.04586667,0.068400003,-0.114266633,outgrp,neg,before,3,howbad,0.714
39,-0.04586667,0.068400003,-0.114266633,outgrp,neg,before,4,howbad,0.446
39,-0.04586667,0.068400003,-0.114266633,outgrp,neg,before,5,howbad,0.618
39,-0.04586667,0.068400003,-0.114266633,ingrp,neg,before,6,howbad,0.588
39,-0.04586667,0.068400003,-0.114266633,ingrp,neg,after,7,howbad,0.732
39,-0.04586667,0.068400003,-0.114266633,ingrp,neg,after,8,howbad,0.608
39,-0.04586667,0.068400003,-0.114266633,outgrp,neg,after,9,howbad,1
39,-0.04586667,0.068400003,-0.114266633,outgrp,neg,after,10,howbad,0.95
39,-0.04586667,0.068400003,-0.114266633,ingrp,neg,after,11,howbad,0.968
39,-0.04586667,0.068400003,-0.114266633,outgrp,neg,after,12,howbad,0.884
39,-0.04586667,0.068400003,-0.114266633,ingrp,pos,before,13,howbad,0.076
39,-0.04586667,0.068400003,-0.114266633,ingrp,pos,before,14,howbad,0
39,-0.04586667,0.068400003,-0.114266633,ingrp,pos,before,15,howbad,0.452
39,-0.04586667,0.068400003,-0.114266633,outgrp,pos,before,16,howbad,0
39,-0.04586667,0.068400003,-0.114266633,outgrp,pos,before,17,howbad,0
39,-0.04586667,0.068400003,-0.114266633,outgrp,pos,before,18,howbad,0.458
39,-0.04586667,0.068400003,-0.114266633,ingrp,pos,after,19,howbad,0.252
39,-0.04586667,0.068400003,-0.114266633,outgrp,pos,after,20,howbad,0.258
39,-0.04586667,0.068400003,-0.114266633,ingrp,pos,after,21,howbad,0.256
39,-0.04586667,0.068400003,-0.114266633,outgrp,pos,after,22,howbad,0.336
39,-0.04586667,0.068400003,-0.114266633,outgrp,pos,after,23,howbad,0.386
39,-0.04586667,0.068400003,-0.114266633,ingrp,pos,after,24,howbad,0.448
40,-0.111200003,0.11106667,-0.222266633,ingrp,neg,before,1,howbad,0.852
40,-0.111200003,0.11106667,-0.222266633,outgrp,neg,before,2,howbad,0.33
40,-0.111200003,0.11106667,-0.222266633,outgrp,neg,before,3,howbad,0.714
40,-0.111200003,0.11106667,-0.222266633,outgrp,neg,before,4,howbad,0.6
40,-0.111200003,0.11106667,-0.222266633,ingrp,neg,before,5,howbad,0.82
40,-0.111200003,0.11106667,-0.222266633,ingrp,neg,before,6,howbad,0.568
40,-0.111200003,0.11106667,-0.222266633,outgrp,neg,after,7,howbad,0.866
40,-0.111200003,0.11106667,-0.222266633,ingrp,neg,after,8,howbad,0.682
40,-0.111200003,0.11106667,-0.222266633,ingrp,neg,after,9,howbad,0.808
40,-0.111200003,0.11106667,-0.222266633,outgrp,neg,after,10,howbad,1
40,-0.111200003,0.11106667,-0.222266633,ingrp,neg,after,11,howbad,0.07
40,-0.111200003,0.11106667,-0.222266633,outgrp,neg,after,12,howbad,0.858
40,-0.111200003,0.11106667,-0.222266633,ingrp,pos,before,13,howbad,0
40,-0.111200003,0.11106667,-0.222266633,outgrp,pos,before,14,howbad,0
40,-0.111200003,0.11106667,-0.222266633,outgrp,pos,before,15,howbad,0
40,-0.111200003,0.11106667,-0.222266633,outgrp,pos,before,16,howbad,0
40,-0.111200003,0.11106667,-0.222266633,ingrp,pos,before,17,howbad,0
40,-0.111200003,0.11106667,-0.222266633,ingrp,pos,before,18,howbad,0.312
40,-0.111200003,0.11106667,-0.222266633,ingrp,pos,after,19,howbad,0
40,-0.111200003,0.11106667,-0.222266633,outgrp,pos,after,20,howbad,0
40,-0.111200003,0.11106667,-0.222266633,ingrp,pos,after,21,howbad,0
40,-0.111200003,0.11106667,-0.222266633,outgrp,pos,after,22,howbad,0
40,-0.111200003,0.11106667,-0.222266633,outgrp,pos,after,23,howbad,0
40,-0.111200003,0.11106667,-0.222266633,ingrp,pos,after,24,howbad,0.242
41,-0.19386667,0.099733337,-0.293599967,outgrp,neg,before,1,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,neg,before,2,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,neg,before,3,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,neg,before,4,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,neg,before,5,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,neg,before,6,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,neg,after,7,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,neg,after,8,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,neg,after,9,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,neg,after,10,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,neg,after,11,howbad,0.008
41,-0.19386667,0.099733337,-0.293599967,ingrp,neg,after,12,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,pos,before,13,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,pos,before,14,howbad,0.488
41,-0.19386667,0.099733337,-0.293599967,outgrp,pos,before,15,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,pos,before,16,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,pos,before,17,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,pos,before,18,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,pos,after,19,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,pos,after,20,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,pos,after,21,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,pos,after,22,howbad,0
41,-0.19386667,0.099733337,-0.293599967,outgrp,pos,after,23,howbad,0
41,-0.19386667,0.099733337,-0.293599967,ingrp,pos,after,24,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,outgrp,neg,before,1,howbad,0.356
44,-0.058533337,-0.008266663,-0.050266633,ingrp,neg,before,2,howbad,0.628
44,-0.058533337,-0.008266663,-0.050266633,ingrp,neg,before,3,howbad,0.578
44,-0.058533337,-0.008266663,-0.050266633,outgrp,neg,before,4,howbad,0.678
44,-0.058533337,-0.008266663,-0.050266633,outgrp,neg,before,5,howbad,0.746
44,-0.058533337,-0.008266663,-0.050266633,ingrp,neg,before,6,howbad,0.766
44,-0.058533337,-0.008266663,-0.050266633,outgrp,neg,after,7,howbad,0.702
44,-0.058533337,-0.008266663,-0.050266633,ingrp,neg,after,8,howbad,0.61
44,-0.058533337,-0.008266663,-0.050266633,outgrp,neg,after,9,howbad,0.58
44,-0.058533337,-0.008266663,-0.050266633,ingrp,neg,after,10,howbad,0.58
44,-0.058533337,-0.008266663,-0.050266633,outgrp,neg,after,11,howbad,0.678
44,-0.058533337,-0.008266663,-0.050266633,ingrp,neg,after,12,howbad,0.642
44,-0.058533337,-0.008266663,-0.050266633,ingrp,pos,before,13,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,outgrp,pos,before,14,howbad,0.2
44,-0.058533337,-0.008266663,-0.050266633,ingrp,pos,before,15,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,ingrp,pos,before,16,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,outgrp,pos,before,17,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,outgrp,pos,before,18,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,ingrp,pos,after,19,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,ingrp,pos,after,20,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,outgrp,pos,after,21,howbad,0.152
44,-0.058533337,-0.008266663,-0.050266633,outgrp,pos,after,22,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,outgrp,pos,after,23,howbad,0
44,-0.058533337,-0.008266663,-0.050266633,ingrp,pos,after,24,howbad,0
45,0.29813333,0.369733337,-0.071599967,ingrp,neg,before,1,howbad,0.886
45,0.29813333,0.369733337,-0.071599967,outgrp,neg,before,2,howbad,0.862
45,0.29813333,0.369733337,-0.071599967,outgrp,neg,before,3,howbad,0.886
45,0.29813333,0.369733337,-0.071599967,ingrp,neg,before,4,howbad,0.72
45,0.29813333,0.369733337,-0.071599967,ingrp,neg,before,5,howbad,0.888
45,0.29813333,0.369733337,-0.071599967,outgrp,neg,before,6,howbad,0.872
45,0.29813333,0.369733337,-0.071599967,ingrp,neg,after,7,howbad,0.898
45,0.29813333,0.369733337,-0.071599967,outgrp,neg,after,8,howbad,0.91
45,0.29813333,0.369733337,-0.071599967,ingrp,neg,after,9,howbad,0.924
45,0.29813333,0.369733337,-0.071599967,outgrp,neg,after,10,howbad,0.852
45,0.29813333,0.369733337,-0.071599967,outgrp,neg,after,11,howbad,0.868
45,0.29813333,0.369733337,-0.071599967,ingrp,neg,after,12,howbad,0.938
45,0.29813333,0.369733337,-0.071599967,ingrp,pos,before,13,howbad,0.068
45,0.29813333,0.369733337,-0.071599967,outgrp,pos,before,14,howbad,0.094
45,0.29813333,0.369733337,-0.071599967,ingrp,pos,before,15,howbad,0.112
45,0.29813333,0.369733337,-0.071599967,ingrp,pos,before,16,howbad,0.124
45,0.29813333,0.369733337,-0.071599967,outgrp,pos,before,17,howbad,0.154
45,0.29813333,0.369733337,-0.071599967,outgrp,pos,before,18,howbad,0.21
45,0.29813333,0.369733337,-0.071599967,ingrp,pos,after,19,howbad,0.112
45,0.29813333,0.369733337,-0.071599967,outgrp,pos,after,20,howbad,0.14
45,0.29813333,0.369733337,-0.071599967,ingrp,pos,after,21,howbad,0.126
45,0.29813333,0.369733337,-0.071599967,outgrp,pos,after,22,howbad,0.066
45,0.29813333,0.369733337,-0.071599967,ingrp,pos,after,23,howbad,0.052
45,0.29813333,0.369733337,-0.071599967,outgrp,pos,after,24,howbad,0.102
47,0.29813333,0.174400003,0.123733367,ingrp,neg,before,1,howbad,0.268
47,0.29813333,0.174400003,0.123733367,ingrp,neg,before,2,howbad,0.128
47,0.29813333,0.174400003,0.123733367,outgrp,neg,before,3,howbad,0.608
47,0.29813333,0.174400003,0.123733367,outgrp,neg,before,4,howbad,0.592
47,0.29813333,0.174400003,0.123733367,ingrp,neg,before,5,howbad,0.696
47,0.29813333,0.174400003,0.123733367,outgrp,neg,before,6,howbad,0.594
47,0.29813333,0.174400003,0.123733367,outgrp,neg,after,7,howbad,0.62
47,0.29813333,0.174400003,0.123733367,outgrp,neg,after,8,howbad,0.676
47,0.29813333,0.174400003,0.123733367,outgrp,neg,after,9,howbad,0.414
47,0.29813333,0.174400003,0.123733367,ingrp,neg,after,10,howbad,0.646
47,0.29813333,0.174400003,0.123733367,ingrp,neg,after,11,howbad,0.772
47,0.29813333,0.174400003,0.123733367,ingrp,neg,after,12,howbad,0.708
47,0.29813333,0.174400003,0.123733367,ingrp,pos,before,13,howbad,0
