pid,ing_c,outg_c,ID_c,cond,story,group,storynum,resptype,rating
40,-0.058666633,-0.00406481,-0.046264843,integ,neg,outgrp,11,howbad,0.574
40,-0.058666633,-0.00406481,-0.046264843,integ,neg,outgrp,12,howbad,0.722
40,-0.058666633,-0.00406481,-0.046264843,integ,pos,outgrp,13,howbad,0.006
40,-0.058666633,-0.00406481,-0.046264843,integ,pos,outgrp,14,howbad,0.016
40,-0.058666633,-0.00406481,-0.046264843,integ,neg,outgrp,15,howbad,0.602
40,-0.058666633,-0.00406481,-0.046264843,integ,neg,outgrp,16,howbad,0.646
43,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,1,howbad,0.542
43,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,2,howbad,0
43,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,3,howbad,1
43,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,4,howbad,1
43,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,5,howbad,0
43,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,6,howbad,0
43,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,7,howbad,1
43,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,8,howbad,0
43,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,9,howbad,0
43,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,10,howbad,0
43,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,11,howbad,0.384
43,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,12,howbad,0.664
43,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,13,howbad,0.292
43,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,14,howbad,0.278
43,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,15,howbad,0.346
43,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,16,howbad,0
45,-0.0073333,0.178601857,-0.177598177,integ,pos,ingrp,1,howbad,0.142
45,-0.0073333,0.178601857,-0.177598177,integ,pos,ingrp,2,howbad,0.118
45,-0.0073333,0.178601857,-0.177598177,integ,neg,ingrp,3,howbad,0.792
45,-0.0073333,0.178601857,-0.177598177,integ,neg,ingrp,4,howbad,0.742
45,-0.0073333,0.178601857,-0.177598177,integ,neg,ingrp,5,howbad,0.834
45,-0.0073333,0.178601857,-0.177598177,integ,pos,ingrp,6,howbad,0.124
45,-0.0073333,0.178601857,-0.177598177,integ,pos,ingrp,7,howbad,0.14
45,-0.0073333,0.178601857,-0.177598177,integ,neg,ingrp,8,howbad,0.818
45,-0.0073333,0.178601857,-0.177598177,integ,pos,outgrp,9,howbad,0.184
45,-0.0073333,0.178601857,-0.177598177,integ,pos,outgrp,10,howbad,0.156
45,-0.0073333,0.178601857,-0.177598177,integ,neg,outgrp,11,howbad,0.814
45,-0.0073333,0.178601857,-0.177598177,integ,pos,outgrp,12,howbad,0.244
45,-0.0073333,0.178601857,-0.177598177,integ,neg,outgrp,13,howbad,0.88
45,-0.0073333,0.178601857,-0.177598177,integ,neg,outgrp,14,howbad,0.748
45,-0.0073333,0.178601857,-0.177598177,integ,pos,outgrp,15,howbad,0.182
45,-0.0073333,0.178601857,-0.177598177,integ,neg,outgrp,16,howbad,0.738
46,-0.064666633,0.16793519,-0.224264843,seg,pos,ingrp,1,howbad,0
46,-0.064666633,0.16793519,-0.224264843,seg,pos,ingrp,2,howbad,0
46,-0.064666633,0.16793519,-0.224264843,seg,pos,ingrp,3,howbad,0.01
46,-0.064666633,0.16793519,-0.224264843,seg,pos,ingrp,4,howbad,0
46,-0.064666633,0.16793519,-0.224264843,seg,neg,ingrp,5,howbad,0.598
46,-0.064666633,0.16793519,-0.224264843,seg,neg,ingrp,6,howbad,0.822
46,-0.064666633,0.16793519,-0.224264843,seg,neg,ingrp,7,howbad,0.904
46,-0.064666633,0.16793519,-0.224264843,seg,neg,ingrp,8,howbad,0.636
46,-0.064666633,0.16793519,-0.224264843,seg,pos,outgrp,9,howbad,0
46,-0.064666633,0.16793519,-0.224264843,seg,neg,outgrp,10,howbad,0.658
46,-0.064666633,0.16793519,-0.224264843,seg,pos,outgrp,11,howbad,0.078
46,-0.064666633,0.16793519,-0.224264843,seg,pos,outgrp,12,howbad,0
46,-0.064666633,0.16793519,-0.224264843,seg,neg,outgrp,13,howbad,0.654
46,-0.064666633,0.16793519,-0.224264843,seg,neg,outgrp,14,howbad,0.634
46,-0.064666633,0.16793519,-0.224264843,seg,neg,outgrp,15,howbad,0.658
46,-0.064666633,0.16793519,-0.224264843,seg,pos,outgrp,16,howbad,0
47,0.109333367,0.359268523,-0.241598177,seg,pos,ingrp,1,howbad,0
47,0.109333367,0.359268523,-0.241598177,seg,neg,ingrp,2,howbad,0.88
47,0.109333367,0.359268523,-0.241598177,seg,neg,ingrp,3,howbad,1
47,0.109333367,0.359268523,-0.241598177,seg,pos,ingrp,4,howbad,0.222
47,0.109333367,0.359268523,-0.241598177,seg,neg,ingrp,5,howbad,0.968
47,0.109333367,0.359268523,-0.241598177,seg,neg,ingrp,6,howbad,1
47,0.109333367,0.359268523,-0.241598177,seg,pos,ingrp,7,howbad,0
47,0.109333367,0.359268523,-0.241598177,seg,pos,ingrp,8,howbad,0
47,0.109333367,0.359268523,-0.241598177,seg,neg,outgrp,9,howbad,0.378
47,0.109333367,0.359268523,-0.241598177,seg,neg,outgrp,10,howbad,1
47,0.109333367,0.359268523,-0.241598177,seg,neg,outgrp,11,howbad,0.89
47,0.109333367,0.359268523,-0.241598177,seg,pos,outgrp,12,howbad,0.484
47,0.109333367,0.359268523,-0.241598177,seg,pos,outgrp,13,howbad,0
47,0.109333367,0.359268523,-0.241598177,seg,pos,outgrp,14,howbad,0
47,0.109333367,0.359268523,-0.241598177,seg,neg,outgrp,15,howbad,0.934
47,0.109333367,0.359268523,-0.241598177,seg,pos,outgrp,16,howbad,0
48,0.1326667,0.497268523,-0.356264843,integ,neg,ingrp,1,howbad,0.77
48,0.1326667,0.497268523,-0.356264843,integ,neg,ingrp,2,howbad,0.862
48,0.1326667,0.497268523,-0.356264843,integ,neg,ingrp,3,howbad,0.906
48,0.1326667,0.497268523,-0.356264843,integ,pos,ingrp,4,howbad,0.046
48,0.1326667,0.497268523,-0.356264843,integ,pos,ingrp,5,howbad,0.04
48,0.1326667,0.497268523,-0.356264843,integ,pos,ingrp,6,howbad,0.066
48,0.1326667,0.497268523,-0.356264843,integ,neg,ingrp,7,howbad,0.914
48,0.1326667,0.497268523,-0.356264843,integ,pos,ingrp,8,howbad,0.048
48,0.1326667,0.497268523,-0.356264843,integ,pos,outgrp,9,howbad,0.124
48,0.1326667,0.497268523,-0.356264843,integ,pos,outgrp,10,howbad,0.056
48,0.1326667,0.497268523,-0.356264843,integ,neg,outgrp,11,howbad,0.874
48,0.1326667,0.497268523,-0.356264843,integ,neg,outgrp,12,howbad,0.88
48,0.1326667,0.497268523,-0.356264843,integ,neg,outgrp,13,howbad,0.89
48,0.1326667,0.497268523,-0.356264843,integ,neg,outgrp,14,howbad,0.848
48,0.1326667,0.497268523,-0.356264843,integ,pos,outgrp,15,howbad,0.028
48,0.1326667,0.497268523,-0.356264843,integ,pos,outgrp,16,howbad,0.042
49,-0.002666633,0.153268523,-0.147598177,integ,neg,ingrp,1,howbad,0.59
49,-0.002666633,0.153268523,-0.147598177,integ,pos,ingrp,2,howbad,0.434
49,-0.002666633,0.153268523,-0.147598177,integ,pos,ingrp,3,howbad,0.336
49,-0.002666633,0.153268523,-0.147598177,integ,neg,ingrp,4,howbad,0.54
49,-0.002666633,0.153268523,-0.147598177,integ,pos,ingrp,5,howbad,0.422
49,-0.002666633,0.153268523,-0.147598177,integ,neg,ingrp,6,howbad,1
49,-0.002666633,0.153268523,-0.147598177,integ,pos,ingrp,7,howbad,0.328
49,-0.002666633,0.153268523,-0.147598177,integ,neg,ingrp,8,howbad,0.702
49,-0.002666633,0.153268523,-0.147598177,integ,neg,outgrp,9,howbad,0.518
49,-0.002666633,0.153268523,-0.147598177,integ,neg,outgrp,10,howbad,0.62
49,-0.002666633,0.153268523,-0.147598177,integ,neg,outgrp,11,howbad,0.532
49,-0.002666633,0.153268523,-0.147598177,integ,pos,outgrp,12,howbad,0.43
49,-0.002666633,0.153268523,-0.147598177,integ,pos,outgrp,13,howbad,0.572
49,-0.002666633,0.153268523,-0.147598177,integ,neg,outgrp,14,howbad,0.314
49,-0.002666633,0.153268523,-0.147598177,integ,pos,outgrp,15,howbad,0.682
49,-0.002666633,0.153268523,-0.147598177,integ,pos,outgrp,16,howbad,0.72
50,-0.240666633,0.125268523,-0.357598177,integ,pos,ingrp,1,howbad,0.478
50,-0.240666633,0.125268523,-0.357598177,integ,pos,ingrp,2,howbad,0.468
50,-0.240666633,0.125268523,-0.357598177,integ,pos,ingrp,3,howbad,0.442
50,-0.240666633,0.125268523,-0.357598177,integ,neg,ingrp,4,howbad,0.58
50,-0.240666633,0.125268523,-0.357598177,integ,neg,ingrp,5,howbad,0.604
50,-0.240666633,0.125268523,-0.357598177,integ,neg,ingrp,6,howbad,0.478
50,-0.240666633,0.125268523,-0.357598177,integ,pos,ingrp,7,howbad,0.522
50,-0.240666633,0.125268523,-0.357598177,integ,neg,ingrp,8,howbad,0.414
50,-0.240666633,0.125268523,-0.357598177,integ,pos,outgrp,9,howbad,0.492
50,-0.240666633,0.125268523,-0.357598177,integ,pos,outgrp,10,howbad,0.476
50,-0.240666633,0.125268523,-0.357598177,integ,pos,outgrp,11,howbad,0.398
50,-0.240666633,0.125268523,-0.357598177,integ,neg,outgrp,12,howbad,0.584
50,-0.240666633,0.125268523,-0.357598177,integ,neg,outgrp,13,howbad,0.452
50,-0.240666633,0.125268523,-0.357598177,integ,neg,outgrp,14,howbad,0.702
50,-0.240666633,0.125268523,-0.357598177,integ,neg,outgrp,15,howbad,0.574
50,-0.240666633,0.125268523,-0.357598177,integ,pos,outgrp,16,howbad,0.518
51,0.081333367,0.148601857,-0.05893151,integ,pos,ingrp,1,howbad,0.03
51,0.081333367,0.148601857,-0.05893151,integ,pos,ingrp,2,howbad,0
51,0.081333367,0.148601857,-0.05893151,integ,pos,ingrp,3,howbad,0
51,0.081333367,0.148601857,-0.05893151,integ,neg,ingrp,4,howbad,1
51,0.081333367,0.148601857,-0.05893151,integ,neg,ingrp,5,howbad,1
51,0.081333367,0.148601857,-0.05893151,integ,neg,ingrp,6,howbad,1
51,0.081333367,0.148601857,-0.05893151,integ,pos,ingrp,7,howbad,0
51,0.081333367,0.148601857,-0.05893151,integ,neg,ingrp,8,howbad,1
51,0.081333367,0.148601857,-0.05893151,integ,neg,outgrp,9,howbad,0.968
51,0.081333367,0.148601857,-0.05893151,integ,neg,outgrp,10,howbad,0.972
51,0.081333367,0.148601857,-0.05893151,integ,pos,outgrp,11,howbad,0
51,0.081333367,0.148601857,-0.05893151,integ,neg,outgrp,12,howbad,1
51,0.081333367,0.148601857,-0.05893151,integ,pos,outgrp,13,howbad,0
51,0.081333367,0.148601857,-0.05893151,integ,pos,outgrp,14,howbad,0.306
51,0.081333367,0.148601857,-0.05893151,integ,neg,outgrp,15,howbad,1
51,0.081333367,0.148601857,-0.05893151,integ,pos,outgrp,16,howbad,0
52,-0.1233333,-0.055398143,-0.059598177,integ,pos,ingrp,1,howbad,0.022
52,-0.1233333,-0.055398143,-0.059598177,integ,pos,ingrp,2,howbad,0.064
52,-0.1233333,-0.055398143,-0.059598177,integ,neg,ingrp,3,howbad,0.166
52,-0.1233333,-0.055398143,-0.059598177,integ,neg,ingrp,4,howbad,0.732
52,-0.1233333,-0.055398143,-0.059598177,integ,pos,ingrp,5,howbad,0.474
52,-0.1233333,-0.055398143,-0.059598177,integ,pos,ingrp,6,howbad,0.332
52,-0.1233333,-0.055398143,-0.059598177,integ,neg,ingrp,7,howbad,0.578
52,-0.1233333,-0.055398143,-0.059598177,integ,neg,ingrp,8,howbad,0.778
52,-0.1233333,-0.055398143,-0.059598177,integ,neg,outgrp,9,howbad,0.322
52,-0.1233333,-0.055398143,-0.059598177,integ,pos,outgrp,10,howbad,0.448
52,-0.1233333,-0.055398143,-0.059598177,integ,pos,outgrp,11,howbad,0.418
52,-0.1233333,-0.055398143,-0.059598177,integ,neg,outgrp,12,howbad,0.576
52,-0.1233333,-0.055398143,-0.059598177,integ,neg,outgrp,13,howbad,0.712
52,-0.1233333,-0.055398143,-0.059598177,integ,neg,outgrp,14,howbad,0.488
52,-0.1233333,-0.055398143,-0.059598177,integ,pos,outgrp,15,howbad,0.436
52,-0.1233333,-0.055398143,-0.059598177,integ,pos,outgrp,16,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,pos,ingrp,1,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,neg,ingrp,2,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,pos,ingrp,3,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,neg,ingrp,4,howbad,0.574
55,0.2606667,-0.36806481,0.63706849,integ,neg,ingrp,5,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,pos,ingrp,6,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,neg,ingrp,7,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,pos,ingrp,8,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,neg,outgrp,9,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,pos,outgrp,10,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,neg,outgrp,11,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,neg,outgrp,12,howbad,0.488
55,0.2606667,-0.36806481,0.63706849,integ,pos,outgrp,13,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,pos,outgrp,14,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,neg,outgrp,15,howbad,0
55,0.2606667,-0.36806481,0.63706849,integ,pos,outgrp,16,howbad,0
56,-0.096666633,0.07193519,-0.160264843,seg,neg,ingrp,1,howbad,0.776
56,-0.096666633,0.07193519,-0.160264843,seg,neg,ingrp,2,howbad,0.96
56,-0.096666633,0.07193519,-0.160264843,seg,pos,ingrp,3,howbad,0.314
56,-0.096666633,0.07193519,-0.160264843,seg,neg,ingrp,4,howbad,0.37
56,-0.096666633,0.07193519,-0.160264843,seg,neg,ingrp,5,howbad,0.846
56,-0.096666633,0.07193519,-0.160264843,seg,pos,ingrp,6,howbad,0.188
56,-0.096666633,0.07193519,-0.160264843,seg,pos,ingrp,7,howbad,0
56,-0.096666633,0.07193519,-0.160264843,seg,pos,ingrp,8,howbad,0.008
56,-0.096666633,0.07193519,-0.160264843,seg,pos,outgrp,9,howbad,0.404
56,-0.096666633,0.07193519,-0.160264843,seg,neg,outgrp,10,howbad,0.552
56,-0.096666633,0.07193519,-0.160264843,seg,pos,outgrp,11,howbad,0.222
56,-0.096666633,0.07193519,-0.160264843,seg,neg,outgrp,12,howbad,0.656
56,-0.096666633,0.07193519,-0.160264843,seg,pos,outgrp,13,howbad,0.294
56,-0.096666633,0.07193519,-0.160264843,seg,neg,outgrp,14,howbad,0.926
56,-0.096666633,0.07193519,-0.160264843,seg,neg,outgrp,15,howbad,0.748
56,-0.096666633,0.07193519,-0.160264843,seg,pos,outgrp,16,howbad,0.538
57,-0.4133333,-0.070731477,-0.334264843,seg,pos,ingrp,1,howbad,0
57,-0.4133333,-0.070731477,-0.334264843,seg,neg,ingrp,2,howbad,0.752
57,-0.4133333,-0.070731477,-0.334264843,seg,neg,ingrp,3,howbad,0.77
57,-0.4133333,-0.070731477,-0.334264843,seg,neg,ingrp,4,howbad,0.466
57,-0.4133333,-0.070731477,-0.334264843,seg,pos,ingrp,5,howbad,0
57,-0.4133333,-0.070731477,-0.334264843,seg,neg,ingrp,6,howbad,0.734
57,-0.4133333,-0.070731477,-0.334264843,seg,pos,ingrp,7,howbad,0
57,-0.4133333,-0.070731477,-0.334264843,seg,pos,ingrp,8,howbad,0
57,-0.4133333,-0.070731477,-0.334264843,seg,neg,outgrp,9,howbad,0.286
57,-0.4133333,-0.070731477,-0.334264843,seg,pos,outgrp,10,howbad,0
57,-0.4133333,-0.070731477,-0.334264843,seg,pos,outgrp,11,howbad,0
57,-0.4133333,-0.070731477,-0.334264843,seg,neg,outgrp,12,howbad,1
57,-0.4133333,-0.070731477,-0.334264843,seg,neg,outgrp,13,howbad,0.392
57,-0.4133333,-0.070731477,-0.334264843,seg,pos,outgrp,14,howbad,0
57,-0.4133333,-0.070731477,-0.334264843,seg,neg,outgrp,15,howbad,1
57,-0.4133333,-0.070731477,-0.334264843,seg,pos,outgrp,16,howbad,0
58,-0.267999967,0.276601857,-0.536264843,integ,neg,ingrp,1,howbad,0
58,-0.267999967,0.276601857,-0.536264843,integ,pos,ingrp,2,howbad,0.65
58,-0.267999967,0.276601857,-0.536264843,integ,neg,ingrp,3,howbad,0.404
58,-0.267999967,0.276601857,-0.536264843,integ,neg,ingrp,4,howbad,0.638
58,-0.267999967,0.276601857,-0.536264843,integ,neg,ingrp,5,howbad,0
58,-0.267999967,0.276601857,-0.536264843,integ,pos,ingrp,6,howbad,0.266
58,-0.267999967,0.276601857,-0.536264843,integ,pos,ingrp,7,howbad,0.358
58,-0.267999967,0.276601857,-0.536264843,integ,pos,ingrp,8,howbad,0.304
58,-0.267999967,0.276601857,-0.536264843,integ,pos,outgrp,9,howbad,0
58,-0.267999967,0.276601857,-0.536264843,integ,pos,outgrp,10,howbad,0
58,-0.267999967,0.276601857,-0.536264843,integ,neg,outgrp,11,howbad,0.388
58,-0.267999967,0.276601857,-0.536264843,integ,neg,outgrp,12,howbad,0.364
58,-0.267999967,0.276601857,-0.536264843,integ,pos,outgrp,13,howbad,0.336
58,-0.267999967,0.276601857,-0.536264843,integ,pos,outgrp,14,howbad,0.992
58,-0.267999967,0.276601857,-0.536264843,integ,neg,outgrp,15,howbad,0.372
58,-0.267999967,0.276601857,-0.536264843,integ,neg,outgrp,16,howbad,0.288
59,0.094000033,-0.36806481,0.470401823,seg,neg,ingrp,1,howbad,0.63
59,0.094000033,-0.36806481,0.470401823,seg,neg,ingrp,2,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,pos,ingrp,3,howbad,0.54
59,0.094000033,-0.36806481,0.470401823,seg,neg,ingrp,4,howbad,0.546
59,0.094000033,-0.36806481,0.470401823,seg,pos,ingrp,5,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,pos,ingrp,6,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,pos,ingrp,7,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,neg,ingrp,8,howbad,0.556
59,0.094000033,-0.36806481,0.470401823,seg,pos,outgrp,9,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,neg,outgrp,10,howbad,0.578
59,0.094000033,-0.36806481,0.470401823,seg,pos,outgrp,11,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,neg,outgrp,12,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,pos,outgrp,13,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,neg,outgrp,14,howbad,0.6
59,0.094000033,-0.36806481,0.470401823,seg,pos,outgrp,15,howbad,0
59,0.094000033,-0.36806481,0.470401823,seg,neg,outgrp,16,howbad,0.588
60,0.257333367,0.63193519,-0.366264843,integ,pos,ingrp,1,howbad,0.012
60,0.257333367,0.63193519,-0.366264843,integ,neg,ingrp,2,howbad,1
60,0.257333367,0.63193519,-0.366264843,integ,neg,ingrp,3,howbad,1
60,0.257333367,0.63193519,-0.366264843,integ,neg,ingrp,4,howbad,0.996
60,0.257333367,0.63193519,-0.366264843,integ,pos,ingrp,5,howbad,0
60,0.257333367,0.63193519,-0.366264843,integ,neg,ingrp,6,howbad,1
60,0.257333367,0.63193519,-0.366264843,integ,pos,ingrp,7,howbad,0
60,0.257333367,0.63193519,-0.366264843,integ,pos,ingrp,8,howbad,0.004
60,0.257333367,0.63193519,-0.366264843,integ,pos,outgrp,9,howbad,0.014
60,0.257333367,0.63193519,-0.366264843,integ,pos,outgrp,10,howbad,1
60,0.257333367,0.63193519,-0.366264843,integ,neg,outgrp,11,howbad,0.994
60,0.257333367,0.63193519,-0.366264843,integ,pos,outgrp,12,howbad,0
60,0.257333367,0.63193519,-0.366264843,integ,neg,outgrp,13,howbad,1
60,0.257333367,0.63193519,-0.366264843,integ,pos,outgrp,14,howbad,0.004
60,0.257333367,0.63193519,-0.366264843,integ,neg,outgrp,15,howbad,0.984
60,0.257333367,0.63193519,-0.366264843,integ,neg,outgrp,16,howbad,1
61,0.057333367,-0.004731477,0.070401823,seg,neg,ingrp,1,howbad,0.618
61,0.057333367,-0.004731477,0.070401823,seg,pos,ingrp,2,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,pos,ingrp,3,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,pos,ingrp,4,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,neg,ingrp,5,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,neg,ingrp,6,howbad,0.656
61,0.057333367,-0.004731477,0.070401823,seg,neg,ingrp,7,howbad,0.326
61,0.057333367,-0.004731477,0.070401823,seg,pos,ingrp,8,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,neg,outgrp,9,howbad,0.636
61,0.057333367,-0.004731477,0.070401823,seg,pos,outgrp,10,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,pos,outgrp,11,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,neg,outgrp,12,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,neg,outgrp,13,howbad,0.168
61,0.057333367,-0.004731477,0.070401823,seg,neg,outgrp,14,howbad,0.59
61,0.057333367,-0.004731477,0.070401823,seg,pos,outgrp,15,howbad,0
61,0.057333367,-0.004731477,0.070401823,seg,pos,outgrp,16,howbad,0.008
62,-0.013999967,-0.05206481,0.046401823,integ,neg,ingrp,1,howbad,0.678
62,-0.013999967,-0.05206481,0.046401823,integ,pos,ingrp,2,howbad,0
62,-0.013999967,-0.05206481,0.046401823,integ,neg,ingrp,3,howbad,0.836
62,-0.013999967,-0.05206481,0.046401823,integ,pos,ingrp,4,howbad,0
62,-0.013999967,-0.05206481,0.046401823,integ,neg,ingrp,5,howbad,0.66
62,-0.013999967,-0.05206481,0.046401823,integ,pos,ingrp,6,howbad,0
62,-0.013999967,-0.05206481,0.046401823,integ,neg,ingrp,7,howbad,0.68
62,-0.013999967,-0.05206481,0.046401823,integ,pos,ingrp,8,howbad,0
62,-0.013999967,-0.05206481,0.046401823,integ,neg,outgrp,9,howbad,0.606
62,-0.013999967,-0.05206481,0.046401823,integ,pos,outgrp,10,howbad,0.06
62,-0.013999967,-0.05206481,0.046401823,integ,neg,outgrp,11,howbad,0.67
62,-0.013999967,-0.05206481,0.046401823,integ,neg,outgrp,12,howbad,0.578
62,-0.013999967,-0.05206481,0.046401823,integ,pos,outgrp,13,howbad,0.57
62,-0.013999967,-0.05206481,0.046401823,integ,pos,outgrp,14,howbad,0
62,-0.013999967,-0.05206481,0.046401823,integ,neg,outgrp,15,howbad,0.63
62,-0.013999967,-0.05206481,0.046401823,integ,pos,outgrp,16,howbad,0.394
63,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,1,howbad,1
63,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,2,howbad,1
63,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,3,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,4,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,5,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,6,howbad,1
63,0.2606667,-0.36806481,0.63706849,seg,neg,ingrp,7,howbad,1
63,0.2606667,-0.36806481,0.63706849,seg,pos,ingrp,8,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,9,howbad,0.024
63,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,10,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,11,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,12,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,13,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,pos,outgrp,14,howbad,0
63,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,15,howbad,0.004
63,0.2606667,-0.36806481,0.63706849,seg,neg,outgrp,16,howbad,0
64,-0.097999967,0.105268523,-0.19493151,seg,pos,ingrp,1,howbad,0.11
64,-0.097999967,0.105268523,-0.19493151,seg,neg,ingrp,2,howbad,0.59
64,-0.097999967,0.105268523,-0.19493151,seg,neg,ingrp,3,howbad,0.428
64,-0.097999967,0.105268523,-0.19493151,seg,neg,ingrp,4,howbad,0.418
64,-0.097999967,0.105268523,-0.19493151,seg,pos,ingrp,5,howbad,0
64,-0.097999967,0.105268523,-0.19493151,seg,pos,ingrp,6,howbad,0
64,-0.097999967,0.105268523,-0.19493151,seg,pos,ingrp,7,howbad,0
64,-0.097999967,0.105268523,-0.19493151,seg,neg,ingrp,8,howbad,0.674
64,-0.097999967,0.105268523,-0.19493151,seg,neg,outgrp,9,howbad,0.596
64,-0.097999967,0.105268523,-0.19493151,seg,pos,outgrp,10,howbad,0.152
64,-0.097999967,0.105268523,-0.19493151,seg,neg,outgrp,11,howbad,0
64,-0.097999967,0.105268523,-0.19493151,seg,neg,outgrp,12,howbad,0.282
64,-0.097999967,0.105268523,-0.19493151,seg,pos,outgrp,13,howbad,0.256
64,-0.097999967,0.105268523,-0.19493151,seg,pos,outgrp,14,howbad,0.238
64,-0.097999967,0.105268523,-0.19493151,seg,pos,outgrp,15,howbad,0.186
64,-0.097999967,0.105268523,-0.19493151,seg,neg,outgrp,16,howbad,0.61
65,0.0786667,-0.20606481,0.29306849,integ,neg,ingrp,1,howbad,0.572
65,0.0786667,-0.20606481,0.29306849,integ,pos,ingrp,2,howbad,0
65,0.0786667,-0.20606481,0.29306849,integ,neg,ingrp,3,howbad,0.68
65,0.0786667,-0.20606481,0.29306849,integ,neg,ingrp,4,howbad,0.806
65,0.0786667,-0.20606481,0.29306849,integ,pos,ingrp,5,howbad,0
65,0.0786667,-0.20606481,0.29306849,integ,neg,ingrp,6,howbad,0.254
65,0.0786667,-0.20606481,0.29306849,integ,pos,ingrp,7,howbad,0
65,0.0786667,-0.20606481,0.29306849,integ,pos,ingrp,8,howbad,0
65,0.0786667,-0.20606481,0.29306849,integ,pos,outgrp,9,howbad,0.092
65,0.0786667,-0.20606481,0.29306849,integ,neg,outgrp,10,howbad,0.366
65,0.0786667,-0.20606481,0.29306849,integ,pos,outgrp,11,howbad,0
65,0.0786667,-0.20606481,0.29306849,integ,pos,outgrp,12,howbad,0
65,0.0786667,-0.20606481,0.29306849,integ,neg,outgrp,13,howbad,0
65,0.0786667,-0.20606481,0.29306849,integ,pos,outgrp,14,howbad,0
65,0.0786667,-0.20606481,0.29306849,integ,neg,outgrp,15,howbad,0.094
65,0.0786667,-0.20606481,0.29306849,integ,neg,outgrp,16,howbad,0.386
66,0.148000033,0.36393519,-0.207598177,integ,pos,ingrp,1,howbad,0.02
66,0.148000033,0.36393519,-0.207598177,integ,pos,ingrp,2,howbad,0.054
66,0.148000033,0.36393519,-0.207598177,integ,pos,ingrp,3,howbad,0.022
66,0.148000033,0.36393519,-0.207598177,integ,pos,ingrp,4,howbad,0.01
66,0.148000033,0.36393519,-0.207598177,integ,neg,ingrp,5,howbad,0.562
66,0.148000033,0.36393519,-0.207598177,integ,neg,ingrp,6,howbad,0.776
66,0.148000033,0.36393519,-0.207598177,integ,neg,ingrp,7,howbad,0.656
